DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2015
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"510615 Nova Bandeirantes";4;1;-;-;-;5
"510620 Nova Brasilândia";6;-;-;-;-;6
"510621 Nova Canaã do Norte";28;1;-;-;-;29
"510880 Nova Guarita";25;-;-;-;-;25
"510618 Nova Lacerda";11;-;-;-;-;11
"510885 Nova Marilândia";1;-;-;-;-;1
"510890 Nova Maringá";9;-;-;-;-;9
"510895 Nova Monte Verde";5;-;-;-;-;5
"510622 Nova Mutum";280;7;-;-;-;287
"510623 Nova Olímpia";26;-;-;-;-;26
"510619 Nova Santa Helena";49;-;-;-;-;49
"510624 Nova Ubiratã";33;-;-;-;-;33
"510625 Nova Xavantina";39;-;-;-;-;39
"510627 Novo Horizonte do Norte";44;-;-;-;-;44
"510626 Novo Mundo";49;-;-;-;-;49
"510628 Novo São Joaquim";39;1;-;-;-;40
"510629 Paranaíta";63;-;-;-;-;63
"510630 Paranatinga";20;-;-;-;-;20
"510637 Pedra Preta";9;1;-;-;-;10
"510642 Peixoto de Azevedo";186;-;-;-;-;186
"510650 Poconé";6;-;-;-;-;6
"510665 Pontal do Araguaia";4;-;-;-;-;4
"510670 Ponte Branca";9;-;-;-;-;9
"510675 Pontes e Lacerda";80;-;-;-;-;80
"510680 Porto dos Gaúchos";14;1;-;-;-;15
"510682 Porto Esperidião";1;-;-;-;-;1
"510700 Poxoréo";30;-;-;-;-;30
"510704 Primavera do Leste";544;1;-;-;-;545
"510706 Querência";121;1;-;-;-;122
"510715 Reserva do Cabaçal";20;-;-;-;-;20
"510718 Ribeirão Cascalheira";36;-;-;-;-;36
"510719 Ribeirãozinho";66;-;-;-;-;66
"510720 Rio Branco";85;-;-;-;-;85
"510757 Rondolândia";1;-;-;-;-;1
"510760 Rondonópolis";166;-;-;-;-;166
"510770 Rosário Oeste";25;1;-;-;-;26
"510775 Salto do Céu";1;-;-;-;-;1
"510724 Santa Carmem";118;-;-;-;1;119
"510776 Santa Rita do Trivelato";97;-;-;-;-;97
"510777 Santa Terezinha";1;-;-;-;-;1
"510779 Santo Antônio do Leste";51;1;-;-;-;52
"510780 Santo Antônio do Leverger";6;-;-;-;-;6
"510730 São José do Rio Claro";1;-;-;-;-;1
"510735 São José do Xingu";6;-;-;-;-;6
"510710 São José dos Quatro Marcos";12;-;-;-;-;12
"510740 São Pedro da Cipa";2;-;-;-;-;2
"510787 Sapezal";114;-;-;-;-;114
"510788 Serra Nova Dourada";18;-;-;-;-;18
"510790 Sinop";2543;3;-;-;-;2546
"510792 Sorriso";454;-;-;-;-;454
"510794 Tabaporã";122;-;-;-;-;122
"510795 Tangará da Serra";320;-;-;-;-;320
"510800 Tapurah";25;-;-;-;-;25
"510805 Terra Nova do Norte";22;-;-;-;-;22
"510810 Tesouro";45;-;-;-;-;45
"510820 Torixoréu";41;-;-;-;-;41
"510830 União do Sul";10;-;-;-;-;10
"510835 Vale de São Domingos";7;-;-;-;-;7
"510840 Várzea Grande";1719;3;-;-;-;1722
"510850 Vera";270;-;-;-;-;270
"510550 Vila Bela da Santíssima Trindade";3;-;-;-;-;3
"510860 Vila Rica";2;-;-;-;-;2
"520005 Abadia de Goiás";5;-;-;-;-;5
"520010 Abadiânia";58;1;-;-;1;60
"520013 Acreúna";238;-;-;-;-;238
"520017 Água Fria de Goiás";1;-;-;-;-;1
"520020 Água Limpa";11;-;-;-;-;11
"520025 Águas Lindas de Goiás";53;-;-;-;-;53
"520030 Alexânia";254;6;-;-;-;260
"520050 Aloândia";4;-;-;-;-;4
"520055 Alto Horizonte";9;-;-;-;-;9
"520060 Alto Paraíso de Goiás";68;-;-;-;-;68
"520080 Alvorada do Norte";11;-;-;-;-;11
"520082 Amaralina";5;-;-;-;-;5
"520085 Americano do Brasil";182;-;-;-;-;182
"520090 Amorinópolis";47;-;-;-;-;47
"520110 Anápolis";5653;57;-;-;2;5712
"520120 Anhanguera";22;-;-;-;-;22
"520130 Anicuns";55;-;-;-;-;55
"520140 Aparecida de Goiânia";16723;29;-;-;2;16754
"520145 Aparecida do Rio Doce";20;-;-;-;-;20
"520150 Aporé";12;-;-;-;-;12
"520160 Araçu";6;-;-;-;-;6
"520180 Aragoiânia";87;-;-;-;-;87
"520215 Araguapaz";4;-;-;-;-;4
"520235 Arenópolis";2;-;-;-;-;2
"520250 Aruanã";17;-;-;-;-;17
"520260 Aurilândia";58;-;-;-;-;58
"520280 Avelinópolis";7;-;-;-;-;7
"520310 Baliza";68;-;-;-;-;68
"520320 Barro Alto";180;-;-;-;-;180
"520330 Bela Vista de Goiás";3;-;-;-;-;3
"520340 Bom Jardim de Goiás";57;-;-;-;-;57
"520350 Bom Jesus de Goiás";23;-;-;-;-;23
"520355 Bonfinópolis";51;-;-;-;-;51
"520357 Bonópolis";2;-;-;-;-;2
"520360 Brazabrantes";4;1;-;-;-;5
"520380 Britânia";176;-;-;-;-;176
"520390 Buriti Alegre";181;2;-;-;-;183
"520393 Buriti de Goiás";123;1;-;-;-;124
"520396 Buritinópolis";10;-;-;-;-;10
"520400 Cabeceiras";2;-;-;-;-;2
"520410 Cachoeira Alta";3;-;-;-;-;3
"520420 Cachoeira de Goiás";4;-;-;-;-;4
"520425 Cachoeira Dourada";78;-;-;-;-;78
"520430 Caçu";42;-;-;-;-;42
"520440 Caiapônia";236;-;-;-;-;236
"520450 Caldas Novas";2218;14;-;-;1;2233
"520455 Caldazinha";19;-;-;-;-;19
"520460 Campestre de Goiás";45;-;-;-;-;45
"520470 Campinorte";50;-;-;-;-;50
"520480 Campo Alegre de Goiás";60;-;-;-;-;60
"520485 Campo Limpo de Goiás";178;-;-;-;-;178
"520490 Campos Belos";41;-;-;-;-;41
"520495 Campos Verdes";4;-;-;-;-;4
"520500 Carmo do Rio Verde";137;2;-;-;-;139
"520510 Catalão";513;6;-;-;-;519
"520520 Caturaí";52;-;-;-;-;52
"520540 Ceres";972;2;-;-;-;974
"520545 Cezarina";10;1;-;-;-;11
"520547 Chapadão do Céu";3;-;-;-;-;3
"520549 Cidade Ocidental";100;1;-;-;-;101
"520551 Cocalzinho de Goiás";48;1;-;-;-;49
"520552 Colinas do Sul";19;-;-;-;-;19
"520580 Corumbá de Goiás";8;-;-;-;-;8
"520590 Corumbaíba";87;-;-;-;-;87
"520620 Cristalina";36;1;-;-;-;37
"520630 Cristianópolis";135;-;-;-;-;135
"520640 Crixás";817;2;-;-;-;819
"520660 Cumari";47;-;-;-;-;47
"520670 Damianópolis";20;-;-;-;-;20
"520680 Damolândia";10;-;-;-;-;10
"520710 Diorama";5;-;-;-;-;5
"520830 Divinópolis de Goiás";1;-;-;-;-;1
"520725 Doverlândia";69;-;-;-;-;69
"520735 Edealina";67;-;-;-;-;67
"520740 Edéia";254;-;-;-;-;254
"520750 Estrela do Norte";22;-;-;-;-;22
"520753 Faina";137;-;-;-;-;137
"520760 Fazenda Nova";206;-;-;-;-;206
"520780 Firminópolis";7;-;-;-;-;7
"520790 Flores de Goiás";25;-;-;-;-;25
"520800 Formosa";227;-;-;-;-;227
"520810 Formoso";216;-;-;-;-;216
"520815 Gameleira de Goiás";7;-;-;-;-;7
"520850 Goiandira";8;-;-;-;-;8
"520860 Goianésia";991;2;-;-;-;993
"520870 Goiânia";15767;237;1;-;56;16061
"520880 Goianira";2991;-;-;-;-;2991
"520890 Goiás";260;-;-;-;-;260
"520910 Goiatuba";3101;10;-;-;-;3111
"520915 Gouvelândia";104;-;-;-;-;104
"520920 Guapó";164;60;-;-;-;224
"520929 Guaraíta";37;-;-;-;-;37
"520940 Guarani de Goiás";25;-;-;-;-;25
"520945 Guarinos";5;-;-;-;-;5
"520960 Heitoraí";43;-;-;-;-;43
"520970 Hidrolândia";274;-;-;-;-;274
"520980 Hidrolina";4;-;-;-;-;4
"520990 Iaciara";113;-;-;-;-;113
"520993 Inaciolândia";21;1;-;-;-;22
"520995 Indiara";152;-;-;-;-;152
"521000 Inhumas";662;-;-;-;-;662
"521010 Ipameri";44;-;-;-;-;44
"521015 Ipiranga de Goiás";11;-;-;-;-;11
"521020 Iporá";158;1;-;-;-;159
"521030 Israelândia";1;-;-;-;-;1
"521040 Itaberaí";857;-;-;-;-;857
"521056 Itaguari";37;-;-;-;-;37
"521060 Itaguaru";437;-;-;-;-;437
"521080 Itajá";83;-;-;-;-;83
"521090 Itapaci";887;1;-;-;-;888
"521100 Itapirapuã";50;-;-;-;-;50
"521120 Itapuranga";9;-;-;-;-;9
"521130 Itarumã";163;3;-;-;-;166
"521140 Itauçu";34;-;-;-;-;34
"521150 Itumbiara";612;1;-;-;-;613
"521160 Ivolândia";19;-;-;-;-;19
"521170 Jandaia";17;-;-;-;-;17
"521180 Jaraguá";726;3;-;-;-;729
"521190 Jataí";4951;4;-;-;2;4957
"521200 Jaupaci";18;-;-;-;-;18
"521210 Joviânia";129;-;-;-;-;129
"521220 Jussara";186;-;-;-;-;186
"521225 Lagoa Santa";22;-;-;-;-;22
"521230 Leopoldo de Bulhões";10;-;-;-;-;10
"521250 Luziânia";706;1;-;-;-;707
"521260 Mairipotaba";18;-;-;-;-;18
"521270 Mambaí";6;-;-;-;-;6
"521280 Mara Rosa";2;-;-;-;-;2
"521290 Marzagão";70;-;-;-;-;70
"521295 Matrinchã";46;-;-;-;-;46
"521300 Maurilândia";223;-;-;-;-;223
"521305 Mimoso de Goiás";57;-;-;-;-;57
"521308 Minaçu";145;-;-;-;-;145
"521310 Mineiros";2768;4;-;-;-;2772
"521340 Moiporá";4;-;-;-;-;4
"521350 Monte Alegre de Goiás";33;-;-;-;-;33
"521370 Montes Claros de Goiás";139;-;-;-;-;139
"521375 Montividiu";225;-;-;-;-;225
"521377 Montividiu do Norte";18;-;-;-;-;18
"521380 Morrinhos";1120;-;-;-;-;1120
"521385 Morro Agudo de Goiás";141;-;-;-;-;141
"521400 Mozarlândia";116;-;-;-;-;116
"521405 Mundo Novo";180;-;-;-;-;180
"521410 Mutunópolis";8;-;-;-;-;8
"521440 Nazário";87;-;-;-;-;87
"521450 Nerópolis";1122;4;-;-;-;1126
"521460 Niquelândia";256;1;-;-;-;257
"521470 Nova América";17;-;-;-;-;17
"521480 Nova Aurora";31;-;-;-;-;31
"521483 Nova Crixás";139;-;-;-;-;139
"521486 Nova Glória";555;-;-;-;-;555
"521487 Nova Iguaçu de Goiás";16;7;-;-;-;23
"521490 Nova Roma";2;-;-;-;-;2
"521500 Nova Veneza";336;3;-;-;-;339
"521520 Novo Brasil";162;1;-;-;-;163
"521523 Novo Gama";559;9;-;-;-;568
"521525 Novo Planalto";2;-;-;-;-;2
"521530 Orizona";6;-;-;-;-;6
"521540 Ouro Verde de Goiás";50;-;-;-;-;50
"521550 Ouvidor";52;-;-;-;-;52
"521560 Padre Bernardo";432;1;-;-;-;433
"521565 Palestina de Goiás";64;-;-;-;-;64
"521570 Palmeiras de Goiás";692;1;-;-;-;693
"521580 Palmelo";5;-;-;-;-;5
"521590 Palminópolis";12;-;-;-;-;12
"521600 Panamá";51;-;-;-;-;51
"521630 Paranaiguara";97;-;-;-;-;97
"521640 Paraúna";131;4;-;-;-;135
"521645 Perolândia";5;-;-;-;-;5
"521680 Petrolina de Goiás";9;-;-;-;-;9
"521690 Pilar de Goiás";2;-;-;-;-;2
"521710 Piracanjuba";86;-;-;-;-;86
"521720 Piranhas";6;-;-;-;-;6
"521730 Pirenópolis";1568;13;-;-;-;1581
"521740 Pires do Rio";249;-;-;-;-;249
"521760 Planaltina";149;-;-;-;-;149
"521770 Pontalina";62;-;-;-;-;62
"521800 Porangatu";302;2;-;-;-;304
"521805 Porteirão";31;-;-;-;-;31
"521810 Portelândia";68;-;-;-;-;68
"521830 Posse";329;-;-;-;-;329
"521839 Professor Jamil";3;-;-;-;-;3
"521850 Quirinópolis";218;-;-;-;-;218
"521860 Rialma";610;-;-;-;-;610
"521870 Rianápolis";27;-;-;-;-;27
"521878 Rio Quente";17;-;-;-;-;17
"521880 Rio Verde";4088;1;-;-;4;4093
"521890 Rubiataba";386;-;-;-;-;386
"521900 Sanclerlândia";24;1;-;-;-;25
"521910 Santa Bárbara de Goiás";191;-;-;-;-;191
"521920 Santa Cruz de Goiás";2;-;-;-;-;2
"521925 Santa Fé de Goiás";112;-;-;-;-;112
"521930 Santa Helena de Goiás";189;-;-;-;-;189
"521935 Santa Isabel";99;-;-;-;-;99
"521940 Santa Rita do Araguaia";68;-;-;-;-;68
"521945 Santa Rita do Novo Destino";31;-;-;-;-;31
"521950 Santa Rosa de Goiás";23;-;-;-;-;23
"521960 Santa Tereza de Goiás";17;-;-;-;-;17
"521970 Santa Terezinha de Goiás";42;1;-;-;-;43
"521971 Santo Antônio da Barra";2;1;-;-;-;3
"521973 Santo Antônio de Goiás";6;-;-;-;-;6
"521975 Santo Antônio do Descoberto";229;-;-;-;-;229
"521980 São Domingos";5;-;-;-;-;5
"521990 São Francisco de Goiás";20;-;-;-;-;20
"522000 São João d'Aliança";27;-;-;-;-;27
"522005 São João da Paraúna";50;4;-;-;1;55
"522010 São Luís de Montes Belos";703;-;-;-;-;703
"522015 São Luíz do Norte";6;-;-;-;-;6
"522020 São Miguel do Araguaia";103;-;-;-;-;103
"522026 São Miguel do Passa Quatro";28;1;-;-;-;29
"522028 São Patrício";1;8;-;-;-;9
"522040 São Simão";591;-;-;-;-;591
"522045 Senador Canedo";1491;-;-;-;1;1492
"522050 Serranópolis";170;-;-;-;-;170
"522060 Silvânia";27;-;-;-;-;27
"522068 Simolândia";25;-;-;-;-;25
"522070 Sítio d'Abadia";1;-;-;-;-;1
"522100 Taquaral de Goiás";88;-;-;-;-;88
"522108 Teresina de Goiás";9;-;-;-;-;9
"522119 Terezópolis de Goiás";37;-;-;-;-;37
"522130 Três Ranchos";47;-;-;-;-;47
"522140 Trindade";74;-;-;-;-;74
"522145 Trombas";23;-;-;-;-;23
"522150 Turvânia";153;1;-;-;1;155
"522155 Turvelândia";7;-;-;-;-;7
"522157 Uirapuru";4;-;-;-;-;4
"522160 Uruaçu";189;1;-;-;-;190
"522170 Uruana";108;-;-;-;-;108
"522180 Urutaí";3;-;-;-;-;3
"522185 Valparaíso de Goiás";1669;5;-;-;-;1674
"522190 Varjão";24;-;-;-;-;24
"522200 Vianópolis";79;-;-;-;-;79
"522205 Vicentinópolis";3;1;-;-;-;4
"522220 Vila Boa";2;-;-;-;-;2
"522230 Vila Propício";28;-;-;-;-;28
"530010 Brasília";7564;60;1;2;-;7627
"000000 Ignorado ou exterior";511321;904;20;10;183;512438
"Total";1694669;5202;72;23;358;1700324
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídas notificações de casos descartados.
 As bases de dados de dengue aqui disponíveis compõem um banco único a partir de 2014, podendo haver pequenas divergências com os dados disponibilizados pelo CGARB (Coordenação Geral de Vigilância de Arboviroses-CGARB) em sua série histórica, que par
 Para tabular os casos graves (classificação final igual a dengue com complicações, febre hemorrágica da dengue, síndrome do choque da dengue, dengue com sinais de alarme e dengue grave) é necessário considerar também o critério de confirmação (labor
 Para o Período de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de Arbovirose urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para cálculo da incidência utilize locais de residência.
 Dados de 2014 atualizados em 13/07/2015.
 Dados de 2015 atualizados em 27/09/2016.
 Dados de 2016 atualizados em 06/07/2017.
 Dados de 2017 atualizados em 18/07/2018.
 Dados de 2018 atualizados em 01/10/2019.
 Dados de 2019 atualizados em 10/07/2020.
 Dados de 2020 atualizados em 11/01/2021, sujeitos a revisão.
 *Data da publicação dos dados 03/2021.
 
