DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2019
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"330070 Cabo Frio";-;-;-;1;8;6;1;3;-;-;2;-;-;21
"330080 Cachoeiras de Macacu";-;-;-;2;2;-;-;-;-;-;-;-;-;4
"330090 Cambuci";-;-;-;-;-;3;-;-;-;-;-;-;-;3
"330100 Campos dos Goytacazes";-;8;4;15;26;10;5;-;1;1;1;-;2;73
"330110 Cantagalo";-;-;-;1;-;3;-;-;-;-;-;-;-;4
"330093 Carapebus";-;-;1;1;12;4;4;-;1;-;-;-;1;24
"330115 Cardoso Moreira";-;-;-;-;-;3;1;1;1;1;-;-;-;7
"330120 Carmo";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"330130 Casimiro de Abreu";-;-;2;6;24;11;3;2;3;-;10;8;1;70
"330095 Comendador Levy Gasparian";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"330140 Conceição de Macabu";-;-;1;-;-;-;1;-;-;-;-;-;-;2
"330150 Cordeiro";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"330160 Duas Barras";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"330170 Duque de Caxias";-;21;16;47;95;109;63;64;6;4;8;26;19;478
"330185 Guapimirim";-;-;-;1;4;1;-;1;-;-;-;-;-;7
"330187 Iguaba Grande";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"330190 Itaboraí";-;-;-;1;1;-;1;-;-;-;-;-;-;3
"330200 Itaguaí";-;1;1;1;1;10;-;1;-;-;-;-;-;15
"330205 Italva";-;1;-;-;2;-;4;3;1;1;-;-;-;12
"330210 Itaocara";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"330220 Itaperuna";-;19;2;7;10;2;6;2;-;2;2;-;4;56
"330225 Itatiaia";-;-;1;4;6;23;8;5;2;-;-;1;1;51
"330227 Japeri";-;-;-;1;-;1;1;-;-;-;-;-;-;3
"330230 Laje do Muriaé";-;-;-;-;3;-;-;-;-;-;-;-;-;3
"330240 Macaé";-;7;12;23;51;57;7;8;4;2;4;6;9;190
"330250 Magé";-;12;7;7;2;3;2;2;1;-;-;-;-;36
"330260 Mangaratiba";-;-;1;4;9;13;11;3;1;-;1;2;-;45
"330270 Maricá";-;-;-;1;2;-;2;1;-;-;-;-;1;7
"330285 Mesquita";-;-;-;-;-;-;-;1;1;-;-;-;1;3
"330290 Miguel Pereira";-;-;-;-;2;2;-;-;-;-;-;-;-;4
"330300 Miracema";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"330310 Natividade";-;-;1;-;-;-;2;-;-;-;-;-;-;3
"330320 Nilópolis";-;-;2;1;-;1;-;-;-;-;-;-;-;4
"330330 Niterói";-;2;1;-;1;1;-;1;-;1;1;-;-;8
"330340 Nova Friburgo";-;-;-;-;1;2;-;-;-;1;-;-;-;4
"330350 Nova Iguaçu";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"330370 Paraíba do Sul";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"330380 Paraty";-;2;1;4;12;9;7;3;-;-;-;-;-;38
"330390 Petrópolis";-;-;-;-;-;3;-;-;-;-;-;-;-;3
"330395 Pinheiral";-;-;-;1;14;23;10;1;-;-;-;1;-;50
"330400 Piraí";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"330410 Porciúncula";-;1;2;15;38;53;15;6;-;-;-;-;-;130
"330411 Porto Real";-;-;-;3;9;1;-;-;-;-;-;-;-;13
"330412 Quatis";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"330414 Queimados";-;3;1;2;8;5;4;1;-;-;-;-;-;24
"330415 Quissamã";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"330420 Resende";-;4;7;20;62;155;12;5;4;5;6;3;3;286
"330430 Rio Bonito";-;1;-;1;4;5;-;1;-;-;-;-;-;12
"330450 Rio das Flores";-;-;-;4;2;3;-;2;-;1;-;-;1;13
"330452 Rio das Ostras";-;6;13;16;41;61;28;11;5;2;-;-;1;184
"330455 Rio de Janeiro";-;396;281;883;2415;3394;1432;518;231;109;121;77;155;10012
"330470 Santo Antônio de Pádua";-;1;-;-;-;1;2;1;1;-;-;-;-;6
"330475 São Francisco de Itabapoana";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"330490 São Gonçalo";-;-;-;1;-;3;1;-;1;-;1;-;-;7
"330500 São João da Barra";-;-;3;-;1;1;-;1;-;-;-;-;-;6
"330510 São João de Meriti";-;-;2;2;-;13;4;-;-;-;-;-;1;22
"330513 São José de Ubá";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"330520 São Pedro da Aldeia";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"330550 Saquarema";-;-;-;-;-;3;-;1;-;-;-;-;1;5
"330555 Seropédica";-;-;-;1;1;-;1;-;-;-;2;-;-;5
"330560 Silva Jardim";-;-;-;-;1;2;1;-;-;-;-;-;-;4
"330580 Teresópolis";-;1;1;2;5;1;-;-;-;-;-;-;1;11
"330600 Três Rios";-;10;9;10;4;10;-;-;-;-;-;-;-;43
"330610 Valença";-;-;-;1;3;-;2;-;-;-;-;1;-;7
"330620 Vassouras";-;-;-;2;2;4;-;2;-;-;-;-;-;10
"330630 Volta Redonda";-;10;54;413;561;544;181;52;5;5;9;4;15;1853
"350010 Adamantina";-;-;23;68;341;833;520;186;71;19;14;6;4;2085
"350020 Adolfo";-;46;18;16;8;9;9;5;-;-;1;-;-;112
"350030 Aguaí";-;-;44;81;188;103;41;16;3;12;3;3;3;497
"350040 Águas da Prata";-;-;5;18;-;4;-;-;-;-;-;-;-;27
"350050 Águas de Lindóia";-;1;-;2;6;5;-;-;-;-;-;-;-;14
"350055 Águas de Santa Bárbara";-;-;-;1;4;4;1;-;-;-;-;-;-;10
"350060 Águas de São Pedro";-;-;-;-;1;2;1;1;-;1;-;-;-;6
"350070 Agudos";-;381;798;244;169;66;11;3;5;1;2;3;22;1705
"350080 Alfredo Marcondes";-;-;-;-;-;7;5;1;-;5;-;-;-;18
"350090 Altair";-;1;5;6;7;13;15;5;-;-;-;-;-;52
"350100 Altinópolis";-;-;-;1;5;7;-;-;-;-;-;-;-;13
"350110 Alto Alegre";-;-;-;-;-;1;9;3;-;-;-;-;-;13
"350115 Alumínio";-;-;-;2;1;-;1;-;-;-;-;-;-;4
"350120 Álvares Florence";-;2;2;3;-;9;6;5;1;-;-;3;1;32
"350130 Álvares Machado";-;-;15;43;27;39;39;21;1;-;1;1;1;188
"350140 Álvaro de Carvalho";-;-;1;1;4;9;1;-;-;-;-;-;-;16
"350150 Alvinlândia";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"350160 Americana";-;18;78;657;1575;1923;289;34;3;3;11;3;2;4596
"350170 Américo Brasiliense";-;61;65;42;134;195;2;-;-;1;-;-;1;501
"350180 Américo de Campos";-;1;7;7;8;22;30;11;10;14;31;81;94;316
"350190 Amparo";-;-;1;23;41;20;2;-;1;1;2;1;-;92
"350200 Analândia";-;-;-;7;3;1;1;2;1;-;-;-;-;15
"350210 Andradina";-;978;434;613;668;288;132;46;10;10;7;25;166;3377
"350220 Angatuba";-;2;-;-;-;3;-;1;-;-;-;-;-;6
"350230 Anhembi";-;-;-;1;-;-;-;-;-;-;1;-;-;2
"350240 Anhumas";-;1;-;-;-;2;2;-;-;1;3;-;-;9
"350250 Aparecida";-;2;2;15;24;51;15;1;4;2;5;3;8;132
"350260 Aparecida d'Oeste";-;-;1;11;8;7;2;2;-;-;-;-;-;31
"350270 Apiaí";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"350275 Araçariguama";-;-;-;1;1;13;5;2;-;-;-;-;-;22
"350280 Araçatuba";-;37;190;359;126;256;66;83;69;5;11;14;22;1238
"350290 Araçoiaba da Serra";-;-;-;-;1;2;-;-;-;-;-;1;-;4
"350300 Aramina";-;105;29;4;4;-;-;-;-;-;-;-;16;158
"350320 Araraquara";-;2188;7694;6622;4210;1563;221;66;41;28;22;25;194;22874
"350330 Araras";-;5;8;52;174;255;91;17;5;2;2;1;6;618
"350335 Arco-Íris";-;-;-;1;4;8;-;1;-;2;-;-;-;16
"350340 Arealva";-;1;3;31;75;35;13;1;-;-;1;-;-;160
"350350 Areias";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"350360 Areiópolis";-;-;-;-;5;3;-;-;-;-;-;-;-;8
"350370 Ariranha";-;1;1;1;6;15;7;2;1;1;-;-;3;38
"350380 Artur Nogueira";-;-;5;9;10;22;18;4;2;1;3;3;-;77
"350390 Arujá";-;3;2;15;47;72;13;1;1;-;-;-;1;155
"350395 Aspásia";-;-;1;4;2;1;-;3;-;-;-;-;-;11
"350400 Assis";-;10;65;269;829;933;267;62;27;6;2;8;9;2487
"350410 Atibaia";-;1;1;7;9;11;1;-;2;1;-;-;-;33
"350420 Auriflama";-;2;12;102;290;144;13;5;3;-;-;1;-;572
"350430 Avaí";-;6;36;86;20;3;1;1;-;-;-;-;-;153
"350440 Avanhandava";-;9;32;36;24;12;3;1;3;-;1;-;1;122
"350450 Avaré";-;-;1;4;2;9;1;-;-;-;-;-;-;17
"350460 Bady Bassitt";-;79;155;188;212;237;45;16;3;-;3;1;11;950
"350470 Balbinos";-;-;1;4;13;17;8;4;-;-;-;-;-;47
"350480 Bálsamo";-;45;83;60;128;79;32;5;-;-;-;-;6;438
"350490 Bananal";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"350500 Barão de Antonina";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"350510 Barbosa";-;-;-;35;71;58;19;6;4;-;-;-;-;193
"350520 Bariri";-;-;5;30;85;37;7;-;-;-;4;1;1;170
"350530 Barra Bonita";-;-;14;31;34;27;5;-;1;-;-;-;-;112
"350550 Barretos";-;857;1044;951;1274;669;123;30;8;11;17;15;60;5059
"350560 Barrinha";-;-;-;2;6;5;1;-;-;-;-;-;1;15
"350570 Barueri";-;-;4;13;56;81;11;1;1;1;-;1;-;169
"350580 Bastos";-;2;1;12;50;181;67;26;4;1;-;2;9;355
"350590 Batatais";-;8;72;119;210;104;24;4;-;2;-;-;1;544
"350600 Bauru";-;3029;6389;9661;5552;1548;295;50;27;42;48;49;126;26816
"350610 Bebedouro";-;16;52;95;220;200;36;18;10;4;-;2;3;656
"350620 Bento de Abreu";-;-;-;-;4;5;2;2;-;-;-;-;-;13
"350630 Bernardino de Campos";-;2;20;36;4;-;-;-;-;-;-;-;-;62
"350635 Bertioga";-;9;3;6;17;8;9;11;1;2;2;-;-;68
"350640 Bilac";-;189;353;91;54;81;8;2;1;-;-;-;1;780
"350650 Birigui";-;116;437;1570;2667;1940;912;80;24;9;1;13;14;7783
"350660 Biritiba-Mirim";-;-;-;1;22;94;17;4;3;1;1;-;3;146
"350670 Boa Esperança do Sul";-;-;8;7;56;103;22;9;-;-;-;-;1;206
"350680 Bocaina";-;-;1;10;46;45;9;-;-;1;4;3;-;119
"350690 Bofete";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"350700 Boituva";-;-;5;52;103;121;20;7;1;1;2;-;-;312
"350710 Bom Jesus dos Perdões";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"350720 Borá";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"350730 Boracéia";-;-;-;2;5;13;6;1;-;-;-;-;-;27
"350740 Borborema";-;-;5;60;258;210;21;6;1;-;-;5;1;567
"350745 Borebi";-;-;-;3;7;4;-;-;-;-;-;-;-;14
"350750 Botucatu";-;1;2;19;17;25;2;-;1;-;1;-;2;70
"350760 Bragança Paulista";-;1;4;3;12;10;6;-;1;-;4;2;-;43
"350770 Braúna";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"350775 Brejo Alegre";-;-;1;6;2;8;1;-;-;-;-;-;-;18
"350780 Brodowski";-;64;67;130;246;176;24;2;-;1;1;-;3;714
"350790 Brotas";-;4;18;99;145;5;1;-;-;-;-;-;2;274
"350800 Buri";-;-;2;1;15;26;3;1;-;-;-;-;-;48
"350810 Buritama";-;4;19;59;103;218;187;59;31;23;14;18;15;750
"350820 Buritizal";-;18;20;4;2;-;-;-;1;-;1;3;4;53
"350830 Cabrália Paulista";-;-;1;7;7;13;1;-;-;-;-;-;-;29
"350840 Cabreúva";-;-;1;2;5;14;6;1;-;-;1;-;-;30
"350850 Caçapava";-;1;5;43;124;180;107;21;3;1;5;1;4;495
"350860 Cachoeira Paulista";-;-;1;6;30;40;21;6;1;1;-;1;2;109
"350870 Caconde";-;-;-;2;3;2;2;-;-;-;-;-;-;9
"350880 Cafelândia";-;-;10;25;53;113;53;17;-;-;-;-;-;271
"350890 Caiabu";-;-;-;-;21;54;4;1;-;-;-;-;-;80
"350900 Caieiras";-;-;1;10;10;28;4;1;-;1;-;1;-;56
"350910 Caiuá";-;-;-;-;6;15;17;3;8;2;1;7;28;87
"350920 Cajamar";-;-;-;1;4;3;5;1;-;-;1;-;-;15
"350925 Cajati";-;-;-;1;2;8;1;4;2;3;1;-;2;24
"350930 Cajobi";-;-;6;15;56;124;41;4;2;-;-;-;-;248
"350940 Cajuru";-;-;6;17;9;8;1;-;-;1;-;-;-;42
"350950 Campinas";-;53;449;3051;7773;8026;2081;305;52;50;31;16;30;21917
"350960 Campo Limpo Paulista";-;1;4;20;43;53;14;5;1;1;-;-;-;142
"350970 Campos do Jordão";-;-;-;-;-;-;-;1;-;1;-;-;-;2
"350980 Campos Novos Paulista";-;-;-;-;-;2;-;-;-;-;1;-;-;3
"350990 Cananéia";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"350995 Canas";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"351000 Cândido Mota";-;-;1;1;20;96;59;29;7;5;2;-;3;223
"351010 Cândido Rodrigues";-;-;-;1;11;2;-;-;-;2;-;-;-;16
"351015 Canitar";-;-;4;19;11;4;1;-;-;-;-;-;-;39
"351020 Capão Bonito";-;-;1;6;-;1;-;1;-;-;1;-;-;10
"351030 Capela do Alto";-;-;-;1;1;13;3;2;-;-;-;-;-;20
"351040 Capivari";-;1;10;18;65;160;46;3;1;1;-;2;-;307
"351050 Caraguatatuba";-;2;10;67;69;127;52;9;2;1;1;3;5;348
"351060 Carapicuíba";-;1;19;111;556;498;39;3;5;5;-;1;-;1238
"351070 Cardoso";-;40;71;85;189;113;22;-;1;1;-;-;-;522
"351080 Casa Branca";-;-;13;32;122;175;44;5;-;-;-;8;6;405
"351090 Cássia dos Coqueiros";-;-;-;3;-;1;-;-;-;-;-;-;-;4
"351100 Castilho";-;224;327;155;158;243;33;7;1;-;1;1;12;1162
"351110 Catanduva";-;28;72;206;484;664;191;29;6;22;74;195;323;2294
"351120 Catiguá";-;7;32;99;143;51;4;2;-;-;-;1;1;340
"351130 Cedral";-;16;77;123;196;164;36;4;7;1;-;1;-;625
"351140 Cerqueira César";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"351150 Cerquilho";-;-;-;-;12;6;2;-;-;-;-;-;-;20
"351160 Cesário Lange";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"351170 Charqueada";-;-;-;5;3;4;4;-;-;-;-;-;-;16
"355720 Chavantes";-;1;1;16;51;80;11;-;-;1;-;-;-;161
"351190 Clementina";-;1;5;11;10;4;1;-;-;-;-;-;2;34
"351200 Colina";-;3;11;25;81;38;1;3;1;-;-;-;-;163
"351210 Colômbia";-;16;31;30;31;152;56;26;1;1;-;-;-;344
"351220 Conchal";-;1;-;4;18;49;21;4;-;2;5;28;36;168
"351230 Conchas";-;2;4;1;7;5;2;-;-;1;-;1;-;23
"351240 Cordeirópolis";-;1;4;24;34;44;9;-;-;-;2;1;-;119
"351250 Coroados";-;2;16;17;36;5;3;1;-;-;-;-;-;80
"351270 Corumbataí";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"351280 Cosmópolis";-;1;-;9;33;33;5;2;1;-;-;-;-;84
"351290 Cosmorama";-;7;37;29;12;10;4;1;2;-;1;1;2;106
"351300 Cotia";-;1;3;1;11;33;8;6;2;-;4;3;1;73
"351310 Cravinhos";-;2;17;16;139;100;28;9;3;-;1;1;1;317
"351320 Cristais Paulista";-;1;3;1;-;-;-;-;-;-;-;-;-;5
"351330 Cruzália";-;-;-;-;-;2;-;-;-;-;1;-;-;3
"351340 Cruzeiro";-;2;-;14;68;126;52;10;-;1;4;5;10;292
"351350 Cubatão";-;1;-;2;4;8;14;6;1;-;-;-;-;36
"351360 Cunha";-;-;-;-;1;1;1;-;1;-;-;-;1;5
"351370 Descalvado";-;1;1;1;4;10;1;1;-;-;-;-;-;19
"351380 Diadema";-;4;13;51;138;169;56;14;5;6;-;-;-;456
"351385 Dirce Reis";-;-;-;6;1;12;8;1;-;1;1;-;-;30
"351390 Divinolândia";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"351400 Dobrada";-;1;8;84;163;82;36;9;-;-;-;-;1;384
"351410 Dois Córregos";-;-;1;16;13;10;3;-;-;-;-;-;-;43
"351420 Dolcinópolis";-;-;1;-;1;1;1;-;-;1;-;1;-;6
"351430 Dourado";-;1;1;4;7;4;1;-;-;-;1;-;-;19
"351440 Dracena";-;13;58;174;213;204;78;27;16;10;8;9;13;823
"351450 Duartina";-;1;83;71;18;9;2;-;-;-;1;-;-;185
"351460 Dumont";-;3;1;9;57;56;11;1;-;-;-;1;-;139
"351470 Echaporã";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"351480 Eldorado";-;-;-;-;6;12;4;-;1;-;-;-;-;23
"351490 Elias Fausto";-;-;-;-;9;13;2;1;-;-;-;-;-;25
"351492 Elisiário";-;-;-;7;10;9;-;-;-;-;-;-;-;26
"351495 Embaúba";-;1;2;25;39;45;2;-;-;-;-;-;-;114
"351500 Embu das Artes";-;1;1;7;34;32;6;1;1;-;-;-;-;83
"351510 Embu-Guaçu";-;-;-;2;2;6;-;-;-;-;-;1;-;11
"351512 Emilianópolis";-;-;-;-;-;1;4;-;-;-;-;-;-;5
"351515 Engenheiro Coelho";-;-;4;49;99;91;3;-;-;-;-;-;-;246
"351518 Espírito Santo do Pinhal";-;-;1;4;4;9;1;-;-;-;-;-;-;19
"351519 Espírito Santo do Turvo";-;-;2;1;1;1;-;-;-;-;-;-;-;5
"355730 Estiva Gerbi";-;-;4;2;-;2;2;2;-;-;-;-;-;12
"351520 Estrela d'Oeste";-;5;13;38;35;49;56;18;6;5;7;40;65;337
"351530 Estrela do Norte";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"351535 Euclides da Cunha Paulista";-;-;-;17;13;61;13;3;1;-;3;-;-;111
"351540 Fartura";-;-;-;4;43;99;33;5;-;-;-;-;-;184
"351560 Fernando Prestes";-;-;-;1;8;29;4;-;-;-;-;-;-;42
"351550 Fernandópolis";-;285;972;1174;984;576;199;58;22;12;8;6;20;4316
"351565 Fernão";-;-;8;-;-;-;-;-;-;-;-;-;-;8
"351570 Ferraz de Vasconcelos";-;-;-;1;7;16;5;1;2;4;4;-;-;40
"351580 Flora Rica";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"351590 Floreal";-;-;1;24;20;9;8;-;-;-;-;-;-;62
"351600 Flórida Paulista";-;10;46;75;176;232;102;32;10;-;1;-;-;684
"351610 Florínia";-;-;59;94;16;2;-;-;-;-;-;-;-;171
"351620 Franca";-;513;710;982;707;826;77;52;20;26;9;15;35;3972
"351630 Francisco Morato";-;1;9;46;242;584;126;26;1;4;11;8;-;1058
"351640 Franco da Rocha";-;-;1;8;40;88;13;4;-;2;1;-;1;158
"351650 Gabriel Monteiro";-;-;1;1;6;7;-;3;-;-;-;-;-;18
"351660 Gália";-;-;9;32;35;7;1;2;-;-;-;-;-;86
"351670 Garça";-;5;20;46;163;147;88;22;3;4;2;1;7;508
"351680 Gastão Vidigal";-;4;31;25;13;9;6;2;1;-;6;1;-;98
"351685 Gavião Peixoto";-;49;106;58;32;48;7;1;1;-;-;-;4;306
"351690 General Salgado";-;4;18;15;14;38;32;1;3;2;1;3;7;138
"351700 Getulina";-;1;2;35;263;157;4;-;-;-;-;-;1;463
"351710 Glicério";-;-;10;18;37;69;8;3;-;-;-;-;-;145
"351720 Guaiçara";-;31;52;75;200;150;11;1;-;-;-;-;2;522
"351730 Guaimbê";-;2;10;8;18;14;15;2;2;1;3;13;19;107
"351740 Guaíra";-;54;261;429;539;580;315;66;18;7;2;-;5;2276
"351750 Guapiaçu";-;7;83;143;243;120;44;6;7;1;1;4;10;669
"351760 Guapiara";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"351770 Guará";-;87;98;120;20;-;-;-;-;-;3;1;3;332
"351780 Guaraçaí";-;108;68;25;12;8;1;-;-;-;-;-;18;240
"351790 Guaraci";-;50;76;22;17;7;5;-;-;-;-;-;5;182
"351800 Guarani d'Oeste";-;-;-;4;1;18;8;3;2;1;-;-;-;37
"351810 Guarantã";-;-;-;3;55;30;5;3;-;-;-;-;-;96
"351820 Guararapes";-;58;87;216;391;256;73;26;6;4;12;10;37;1176
"351830 Guararema";-;-;-;-;5;7;2;-;-;-;2;-;-;16
"351840 Guaratinguetá";-;-;-;8;24;76;28;7;2;3;2;14;20;184
"351850 Guareí";-;-;-;2;1;-;1;-;-;-;-;-;-;4
"351860 Guariba";-;1;12;12;6;1;13;-;-;-;-;-;-;45
"351870 Guarujá";-;12;29;45;93;65;30;17;4;4;6;8;6;319
"351880 Guarulhos";-;21;96;442;1648;3042;831;162;41;28;45;40;28;6424
"351885 Guatapará";-;5;11;19;21;26;-;-;-;2;-;-;-;84
"351890 Guzolândia";-;-;13;23;13;7;3;1;-;-;-;-;-;60
"351900 Herculândia";-;2;5;64;77;92;16;2;3;-;-;-;1;262
"351905 Holambra";-;-;-;2;3;3;-;-;-;1;-;-;-;9
"351907 Hortolândia";-;10;33;125;336;477;219;40;9;8;7;3;4;1271
"351910 Iacanga";-;-;45;51;55;38;7;-;-;1;-;-;-;197
"351920 Iacri";-;-;-;-;11;11;11;5;-;-;1;2;3;44
"351925 Iaras";-;-;-;1;2;10;2;-;-;-;-;-;-;15
"351930 Ibaté";-;3;31;53;128;113;35;-;-;-;1;-;-;364
"351940 Ibirá";-;19;75;103;248;155;59;22;13;5;6;8;6;719
"351950 Ibirarema";-;1;9;71;90;23;1;1;1;-;-;-;-;197
"351960 Ibitinga";-;3;12;23;31;69;24;9;3;2;1;-;1;178
"351970 Ibiúna";-;1;1;1;1;3;1;-;1;-;2;1;-;12
"351980 Icém";-;17;12;5;13;11;3;2;1;1;-;-;-;65
"351990 Iepê";-;1;-;-;7;7;-;1;-;-;-;1;-;17
"352000 Igaraçu do Tietê";-;-;2;7;4;3;-;-;-;-;-;-;-;16
"352010 Igarapava";-;194;190;9;1;33;1;-;-;1;-;-;13;442
"352020 Igaratá";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"352030 Iguape";-;5;1;-;1;1;1;-;-;-;-;-;-;9
"352042 Ilha Comprida";-;1;1;1;3;2;-;-;-;-;-;-;-;8
"352044 Ilha Solteira";-;26;9;7;4;-;-;-;-;-;-;-;5;51
"352040 Ilhabela";-;2;15;21;30;36;26;14;1;2;3;3;2;155
"352050 Indaiatuba";-;4;3;30;51;113;56;6;1;-;2;1;-;267
"352060 Indiana";-;-;-;1;-;4;3;-;-;-;-;1;-;9
"352070 Indiaporã";-;-;3;1;18;13;4;1;-;-;-;-;-;40
"352080 Inúbia Paulista";-;-;-;4;6;27;19;2;2;1;-;-;-;61
"352090 Ipaussu";-;-;-;4;7;2;-;-;-;-;-;-;-;13
"352100 Iperó";-;-;-;-;4;9;2;3;3;1;4;2;9;37
"352110 Ipeúna";-;-;-;3;3;14;1;-;-;-;2;2;1;26
"352115 Ipiguá";-;82;69;38;19;18;8;3;-;-;-;-;8;245
"352120 Iporanga";-;-;-;-;1;-;2;-;1;1;-;1;-;6
"352130 Ipuã";-;232;398;208;21;1;1;2;1;-;-;3;15;882
"352140 Iracemápolis";-;-;2;23;52;32;10;-;1;-;-;2;-;122
"352150 Irapuã";-;-;-;3;2;6;6;5;-;-;-;-;-;22
"352160 Irapuru";-;2;-;13;2;2;3;-;1;-;-;-;-;23
"352170 Itaberá";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"352190 Itajobi";-;-;1;2;6;9;2;4;2;3;8;12;17;66
"352200 Itaju";-;-;-;2;-;-;-;1;1;-;-;-;-;4
"352210 Itanhaém";-;3;2;63;251;118;73;5;6;2;1;-;-;524
"352220 Itapecerica da Serra";-;-;-;4;3;6;1;-;-;-;-;-;-;14
"352230 Itapetininga";-;2;1;5;29;42;11;3;2;-;3;1;-;99
"352240 Itapeva";-;-;1;1;3;2;-;-;-;-;-;-;-;7
"352250 Itapevi";-;-;1;7;21;16;-;1;-;-;-;-;-;46
"352260 Itapira";-;1;7;21;22;50;32;6;1;2;2;1;1;146
"352265 Itapirapuã Paulista";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"352270 Itápolis";-;10;8;46;233;558;103;46;12;6;11;8;19;1060
"352280 Itaporanga";-;-;-;1;3;-;1;-;-;-;-;-;-;5
"352290 Itapuí";-;-;21;143;328;268;29;1;1;-;-;-;-;791
"352300 Itapura";-;36;76;35;4;1;-;2;-;-;-;-;-;154
"352310 Itaquaquecetuba";-;-;1;3;23;34;7;1;-;-;-;-;-;69
"352330 Itariri";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"352340 Itatiba";-;2;4;23;44;36;9;1;-;-;-;1;1;121
"352350 Itatinga";-;-;4;38;33;20;6;1;-;1;-;-;-;103
"352360 Itirapina";-;-;3;10;35;16;6;3;-;-;-;-;-;73
"352370 Itirapuã";-;36;5;1;2;-;1;-;-;-;-;-;10;55
"352380 Itobi";-;-;-;-;1;-;1;-;-;-;-;-;-;2
"352390 Itu";-;-;7;19;22;29;8;-;2;3;-;1;1;92
"352400 Itupeva";-;-;5;17;38;28;-;2;-;1;3;2;-;96
"352410 Ituverava";-;564;743;256;91;23;2;2;-;2;-;1;14;1698
"352420 Jaborandi";-;-;7;35;94;28;30;4;1;-;-;-;-;199
"352430 Jaboticabal";-;7;15;16;64;87;10;-;1;6;3;6;6;221
"352440 Jacareí";-;1;16;27;91;148;46;7;1;-;1;-;2;340
"352450 Jaci";-;59;45;17;21;26;8;-;-;-;-;-;11;187
"352470 Jaguariúna";-;1;2;26;43;54;39;4;1;4;2;-;1;177
"352480 Jales";-;29;102;365;750;715;360;86;18;6;6;14;13;2464
"352490 Jambeiro";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"352500 Jandira";-;-;-;1;-;4;1;-;-;-;-;-;-;6
"352510 Jardinópolis";-;-;18;25;49;43;17;6;1;1;-;1;1;162
"352520 Jarinu";-;1;-;-;6;8;-;-;-;-;-;-;-;15
"352530 Jaú";-;15;223;520;589;385;145;22;2;4;3;9;7;1924
"352540 Jeriquara";-;1;26;33;48;27;4;-;-;-;-;-;-;139
"352550 Joanópolis";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"352560 João Ramalho";-;-;-;-;3;1;1;-;-;-;-;-;-;5
"352570 José Bonifácio";-;64;218;175;250;240;42;11;6;1;-;1;5;1013
"352580 Júlio Mesquita";-;-;1;3;6;12;3;2;-;-;-;-;-;27
"352590 Jundiaí";-;27;125;448;1028;700;102;23;5;-;-;-;4;2462
"352600 Junqueirópolis";-;-;10;6;9;18;18;6;-;-;1;-;1;69
"352610 Juquiá";-;1;-;1;-;6;2;-;-;-;-;-;-;10
"352630 Lagoinha";-;-;-;-;-;2;-;-;-;-;1;-;-;3
"352640 Laranjal Paulista";-;-;1;-;1;8;10;2;1;-;-;-;-;23
