DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2016
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"320305 Jaguaré";-;6;14;12;2;-;-;-;-;-;-;-;2;36
"320310 Jerônimo Monteiro";-;354;246;75;14;-;-;-;-;-;-;-;42;731
"320313 João Neiva";-;5;8;37;35;9;4;-;-;-;-;1;1;100
"320316 Laranja da Terra";-;1;-;-;-;1;-;-;-;-;-;-;-;2
"320320 Linhares";-;5;4;-;1;2;-;-;1;-;1;-;2;16
"320330 Mantenópolis";-;4;161;121;13;4;-;-;-;-;-;-;1;304
"320332 Marataízes";-;16;11;3;4;-;-;-;1;1;-;-;2;38
"320334 Marechal Floriano";-;3;13;8;4;4;-;-;-;-;-;-;-;32
"320335 Marilândia";-;1;-;-;-;2;-;-;-;-;-;-;-;3
"320340 Mimoso do Sul";-;76;30;65;19;3;3;-;-;-;-;-;9;205
"320350 Montanha";-;3;2;21;29;1;-;-;-;-;-;-;-;56
"320370 Muniz Freire";-;1;5;12;6;3;-;-;-;-;-;-;-;27
"320380 Muqui";-;390;48;5;-;-;-;-;-;1;-;3;28;475
"320390 Nova Venécia";-;18;53;61;36;18;21;21;21;16;24;26;42;357
"320400 Pancas";-;37;20;16;24;7;2;-;-;-;-;-;4;110
"320405 Pedro Canário";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"320410 Pinheiros";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"320420 Piúma";-;66;141;68;7;-;-;-;-;-;1;1;1;285
"320430 Presidente Kennedy";-;14;3;2;1;-;-;-;-;-;-;-;6;26
"320435 Rio Bananal";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"320440 Rio Novo do Sul";-;317;115;14;10;-;-;-;1;-;-;1;83;541
"320450 Santa Leopoldina";-;3;15;4;4;-;1;-;-;-;-;-;-;27
"320455 Santa Maria de Jetibá";-;1;1;12;12;17;14;2;-;-;-;-;-;59
"320460 Santa Teresa";-;11;31;13;2;3;1;-;-;2;-;1;-;64
"320465 São Domingos do Norte";-;2;15;43;10;-;1;-;-;-;-;-;-;71
"320470 São Gabriel da Palha";-;6;13;21;44;29;9;-;-;-;-;-;2;124
"320480 São José do Calçado";-;167;209;114;11;4;-;-;2;1;-;-;3;511
"320490 São Mateus";-;89;132;90;28;7;-;-;4;1;-;-;6;357
"320495 São Roque do Canaã";-;4;15;8;1;-;-;-;-;-;-;-;-;28
"320500 Serra";-;546;636;1497;1133;269;83;39;57;57;82;112;176;4687
"320501 Sooretama";-;6;2;7;4;-;-;-;-;-;-;-;1;20
"320503 Vargem Alta";-;44;156;111;51;5;-;2;-;-;-;2;-;371
"320506 Venda Nova do Imigrante";-;6;14;53;39;7;-;-;-;-;1;-;2;122
"320510 Viana";-;202;204;28;8;6;3;2;2;2;1;5;24;487
"320515 Vila Pavão";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"320517 Vila Valério";-;-;-;3;3;-;-;-;-;-;-;-;-;6
"320520 Vila Velha";-;687;657;715;226;66;48;44;34;26;20;27;81;2631
"320530 Vitória";-;871;951;820;503;189;94;72;64;25;55;98;187;3929
"330010 Angra dos Reis";-;2;2;6;7;3;-;-;-;-;-;-;-;20
"330015 Aperibé";-;7;-;1;-;-;-;-;-;-;-;-;2;10
"330020 Araruama";-;11;58;26;8;6;1;-;-;-;-;1;2;113
"330022 Areal";-;27;138;157;156;-;2;11;-;6;5;11;3;516
"330023 Armação dos Búzios";-;5;4;-;-;-;-;-;-;-;-;-;-;9
"330025 Arraial do Cabo";-;3;130;140;124;41;16;1;1;-;-;1;1;458
"330030 Barra do Piraí";-;128;228;188;226;10;3;-;3;-;3;2;5;796
"330040 Barra Mansa";-;26;54;38;5;1;1;-;-;-;-;-;-;125
"330045 Belford Roxo";-;29;13;47;35;25;3;4;2;1;5;4;5;173
"330050 Bom Jardim";-;2;4;-;-;-;-;-;-;-;-;-;-;6
"330060 Bom Jesus do Itabapoana";-;455;26;4;3;-;-;1;-;1;-;1;34;525
"330070 Cabo Frio";-;18;12;8;6;-;2;-;-;-;-;1;2;49
"330080 Cachoeiras de Macacu";-;94;79;126;73;28;10;1;-;1;3;1;7;423
"330090 Cambuci";-;27;11;7;-;-;-;-;-;-;-;-;1;46
"330100 Campos dos Goytacazes";-;795;399;181;90;16;4;12;5;4;1;7;98;1612
"330110 Cantagalo";-;143;262;73;19;2;-;-;-;-;-;-;1;500
"330093 Carapebus";-;16;5;6;8;5;1;2;-;-;-;-;4;47
"330115 Cardoso Moreira";-;8;7;13;2;-;-;-;-;-;-;-;9;39
"330120 Carmo";-;8;1;1;-;-;-;-;-;-;-;-;1;11
"330130 Casimiro de Abreu";-;26;29;52;74;19;3;4;2;1;-;3;12;225
"330095 Comendador Levy Gasparian";-;4;-;-;-;-;-;-;-;-;-;-;2;6
"330140 Conceição de Macabu";-;9;19;4;4;-;1;-;-;-;1;-;1;39
"330150 Cordeiro";-;161;468;41;1;16;-;-;-;-;-;-;-;687
"330160 Duas Barras";-;1;3;3;1;-;-;-;-;-;-;-;-;8
"330170 Duque de Caxias";-;170;149;406;479;161;45;30;8;8;8;29;82;1575
"330185 Guapimirim";-;-;-;2;-;-;1;-;-;-;-;-;-;3
"330187 Iguaba Grande";-;-;2;1;-;1;1;-;-;-;-;-;1;6
"330190 Itaboraí";-;10;2;-;2;-;-;-;1;-;-;-;1;16
"330200 Itaguaí";-;-;1;-;3;-;-;-;-;-;-;-;-;4
"330205 Italva";-;24;44;33;40;1;-;-;1;-;1;1;2;147
"330210 Itaocara";-;29;1;4;1;3;2;-;-;-;-;-;2;42
"330220 Itaperuna";-;1969;1014;342;158;91;15;14;8;7;31;54;135;3838
"330225 Itatiaia";-;17;49;53;9;12;1;-;1;-;-;-;-;142
"330227 Japeri";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"330230 Laje do Muriaé";-;10;6;2;1;-;-;-;-;1;-;-;1;21
"330240 Macaé";-;167;208;298;246;170;54;30;15;16;19;18;85;1326
"330245 Macuco";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"330250 Magé";-;69;27;8;3;10;1;2;-;1;-;-;6;127
"330260 Mangaratiba";-;7;9;19;-;-;-;-;-;-;1;-;1;37
"330270 Maricá";-;2;5;3;-;-;-;-;-;-;1;-;2;13
"330280 Mendes";-;1;1;1;-;1;-;-;-;-;-;-;-;4
"330285 Mesquita";-;2;1;-;3;3;-;1;-;-;-;-;1;11
"330300 Miracema";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"330310 Natividade";-;536;112;57;55;20;4;1;-;1;1;-;30;817
"330320 Nilópolis";-;-;2;7;6;1;1;1;-;-;-;-;2;20
"330330 Niterói";-;7;4;5;2;2;1;-;-;-;-;-;2;23
"330340 Nova Friburgo";-;187;133;28;8;3;1;-;-;-;2;-;30;392
"330350 Nova Iguaçu";-;3;6;2;2;1;-;-;-;-;-;-;5;19
"330370 Paraíba do Sul";-;1;-;-;1;-;-;-;-;-;-;-;1;3
"330380 Paraty";-;3;3;15;23;4;4;2;1;4;1;-;-;60
"330385 Paty do Alferes";-;16;13;4;-;-;-;-;-;-;-;-;3;36
"330390 Petrópolis";-;14;76;76;68;-;1;8;-;8;3;3;4;261
"330395 Pinheiral";-;39;46;10;9;-;-;-;-;-;-;-;2;106
"330400 Piraí";-;2;7;-;-;-;-;-;-;-;-;-;1;10
"330410 Porciúncula";-;51;30;22;26;2;2;1;1;-;-;1;9;145
"330411 Porto Real";-;2;2;1;4;-;-;-;-;-;-;-;-;9
"330412 Quatis";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"330414 Queimados";-;-;-;4;5;1;2;-;-;1;-;-;1;14
"330415 Quissamã";-;2;-;-;-;1;-;-;-;-;-;-;-;3
"330420 Resende";-;92;192;150;127;28;7;7;6;3;5;2;3;622
"330430 Rio Bonito";-;6;2;-;-;-;-;-;-;-;-;-;-;8
"330440 Rio Claro";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"330452 Rio das Ostras";-;126;62;49;45;17;6;-;1;1;2;4;25;338
"330455 Rio de Janeiro";-;172;174;502;911;516;243;184;81;43;41;103;172;3142
"330460 Santa Maria Madalena";-;-;3;-;1;-;-;-;-;-;-;-;-;4
"330470 Santo Antônio de Pádua";-;66;24;4;-;-;-;-;-;-;-;1;24;119
"330480 São Fidélis";-;9;1;1;5;2;-;-;-;-;-;1;-;19
"330475 São Francisco de Itabapoana";-;13;2;3;-;-;-;-;-;-;-;-;1;19
"330490 São Gonçalo";-;4;-;1;1;-;1;-;-;-;-;1;1;9
"330500 São João da Barra";-;8;1;-;1;1;-;-;-;-;-;1;2;14
"330510 São João de Meriti";-;3;2;3;2;-;-;-;-;-;-;-;1;11
"330513 São José de Ubá";-;4;1;-;1;-;-;-;-;-;-;-;1;7
"330515 São José do Vale do Rio Preto";-;-;-;2;1;1;-;-;-;-;-;-;-;4
"330520 São Pedro da Aldeia";-;5;3;1;1;1;-;-;-;-;-;-;1;12
"330530 São Sebastião do Alto";-;4;2;-;-;-;-;1;-;-;-;-;-;7
"330540 Sapucaia";-;93;74;77;26;2;-;-;-;-;-;-;19;291
"330550 Saquarema";-;2;5;-;-;-;1;-;-;-;-;-;-;8
"330555 Seropédica";-;9;14;12;6;2;-;1;-;-;-;-;4;48
"330560 Silva Jardim";-;5;9;6;6;3;1;1;-;-;-;-;-;31
"330570 Sumidouro";-;2;-;2;-;-;-;-;-;-;-;-;-;4
"330580 Teresópolis";-;8;26;75;75;28;7;-;-;-;-;-;1;220
"330590 Trajano de Moraes";-;1;1;-;4;1;1;-;-;-;-;-;-;8
"330600 Três Rios";-;2;6;17;13;-;-;-;-;-;-;1;-;39
"330610 Valença";-;1;3;19;17;3;-;-;-;-;1;-;-;44
"330615 Varre-Sai";-;41;49;42;18;3;-;-;-;-;1;3;2;159
"330620 Vassouras";-;3;6;1;3;-;-;-;-;-;-;-;1;14
"330630 Volta Redonda";-;65;114;21;96;36;1;2;-;-;-;-;1;336
"350010 Adamantina";-;17;33;32;15;4;1;-;-;-;-;-;2;104
"350020 Adolfo";-;25;55;20;17;3;1;-;-;-;-;-;2;123
"350030 Aguaí";-;3;4;8;4;1;-;-;-;-;1;1;-;22
"350040 Águas da Prata";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"350050 Águas de Lindóia";-;2;1;5;2;3;2;-;-;-;-;-;1;16
"350055 Águas de Santa Bárbara";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"350060 Águas de São Pedro";-;-;1;1;3;1;-;-;-;-;-;-;-;6
"350070 Agudos";-;4;10;10;19;5;-;-;-;-;-;-;-;48
"350080 Alfredo Marcondes";-;2;1;-;2;-;2;-;-;-;-;-;-;7
"350090 Altair";-;1;-;-;3;1;-;-;-;-;-;-;-;5
"350100 Altinópolis";-;3;3;4;3;-;-;-;-;-;-;-;1;14
"350110 Alto Alegre";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"350115 Alumínio";-;2;16;5;1;-;-;-;-;-;-;-;1;25
"350120 Álvares Florence";-;2;1;2;8;5;1;-;-;-;-;-;-;19
"350130 Álvares Machado";-;54;123;79;48;-;1;-;-;-;-;2;5;312
"350140 Álvaro de Carvalho";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"350160 Americana";-;36;118;399;367;129;15;6;1;1;1;1;5;1079
"350170 Américo Brasiliense";-;18;37;49;26;10;-;1;-;2;-;-;-;143
"350180 Américo de Campos";-;8;2;2;2;-;-;-;-;1;-;-;-;15
"350190 Amparo";-;4;4;13;5;1;-;-;-;-;1;-;1;29
"350200 Analândia";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"350210 Andradina";-;289;385;428;210;44;30;15;20;1;-;-;19;1441
"350220 Angatuba";-;2;9;42;49;-;-;-;-;-;-;-;1;103
"350230 Anhembi";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"350240 Anhumas";-;21;11;12;3;-;-;-;-;-;-;-;4;51
"350250 Aparecida";-;3;7;15;24;17;3;-;1;1;-;2;1;74
"350260 Aparecida d'Oeste";-;5;25;18;14;11;-;-;-;-;-;-;1;74
"350270 Apiaí";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"350275 Araçariguama";-;3;4;7;1;-;-;-;-;-;-;-;-;15
"350280 Araçatuba";-;75;119;228;169;84;22;9;4;2;2;1;2;717
"350290 Araçoiaba da Serra";-;1;1;-;2;3;-;-;-;-;-;-;-;7
"350300 Aramina";-;3;1;2;8;3;2;-;-;-;-;-;-;19
"350320 Araraquara";-;187;324;506;514;182;32;7;5;5;10;9;20;1801
"350330 Araras";-;12;76;148;115;37;6;1;-;1;3;1;2;402
"350335 Arco-Íris";-;-;1;4;-;-;-;-;-;-;-;-;-;5
"350340 Arealva";-;8;5;2;2;-;-;-;-;-;-;-;-;17
"350350 Areias";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"350360 Areiópolis";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"350370 Ariranha";-;1;2;8;3;2;-;-;-;-;-;-;-;16
"350380 Artur Nogueira";-;5;15;11;15;1;-;1;1;-;-;-;2;51
"350390 Arujá";-;3;7;6;3;2;-;1;-;-;-;-;-;22
"350395 Aspásia";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"350400 Assis";-;5;21;22;70;12;-;1;-;1;1;2;4;139
"350410 Atibaia";-;18;33;15;7;5;-;1;4;1;-;-;1;85
"350420 Auriflama";-;5;24;21;42;10;3;4;-;-;-;-;1;110
"350430 Avaí";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"350440 Avanhandava";-;5;6;2;-;-;-;-;-;-;-;-;-;13
"350450 Avaré";-;-;5;1;1;1;-;-;-;-;-;1;-;9
"350460 Bady Bassitt";-;16;24;24;60;23;12;1;1;1;-;-;3;165
"350470 Balbinos";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"350480 Bálsamo";-;7;19;24;21;7;-;2;-;-;-;-;-;80
"350490 Bananal";-;4;5;-;2;1;-;-;-;-;-;-;-;12
"350510 Barbosa";-;3;-;-;2;-;-;-;-;-;-;-;-;5
"350520 Bariri";-;-;4;3;1;1;-;-;-;-;-;-;-;9
"350530 Barra Bonita";-;-;8;6;2;2;-;-;-;-;-;-;-;18
"350550 Barretos";-;180;309;254;74;5;5;-;-;2;1;2;11;843
"350560 Barrinha";-;1;8;9;2;-;-;-;-;-;-;-;-;20
"350570 Barueri";-;2;8;17;7;5;-;-;-;1;-;-;-;40
"350580 Bastos";-;17;30;23;12;1;4;2;-;-;-;-;-;89
"350590 Batatais";-;781;1282;1115;731;256;10;5;-;-;-;4;69;4253
"350600 Bauru";-;132;266;391;419;128;18;10;6;5;10;9;14;1408
"350610 Bebedouro";-;6;28;31;22;6;2;-;-;1;1;-;1;98
"350620 Bento de Abreu";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"350630 Bernardino de Campos";-;-;-;1;-;-;-;-;-;-;-;-;1;2
"350635 Bertioga";-;40;87;209;334;120;24;2;1;1;3;4;9;834
"350640 Bilac";-;173;71;48;19;12;3;2;-;1;-;-;9;338
"350650 Birigui";-;573;1255;1576;652;103;10;3;7;2;1;4;31;4217
"350660 Biritiba-Mirim";-;-;4;6;3;2;1;-;-;-;-;-;-;16
"350670 Boa Esperança do Sul";-;-;1;5;13;8;1;-;-;-;-;-;-;28
"350680 Bocaina";-;-;4;6;1;-;-;-;-;-;-;-;-;11
"350690 Bofete";-;-;4;4;28;-;-;-;-;-;-;-;1;37
"350700 Boituva";-;1;1;5;4;1;-;-;-;-;-;-;-;12
"350710 Bom Jesus dos Perdões";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"350720 Borá";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"350730 Boracéia";-;-;4;25;13;-;-;-;-;-;-;-;-;42
"350740 Borborema";-;9;24;12;10;3;-;-;-;-;-;-;-;58
"350750 Botucatu";-;14;15;25;32;5;2;-;-;-;-;1;-;94
"350760 Bragança Paulista";-;8;17;45;71;35;9;1;1;1;-;1;1;190
"350770 Braúna";-;1;4;6;-;-;-;-;-;-;-;-;-;11
"350775 Brejo Alegre";-;1;1;-;-;1;-;-;-;-;-;-;-;3
"350780 Brodowski";-;14;24;94;144;18;-;3;-;1;-;-;-;298
"350790 Brotas";-;2;2;1;-;-;1;-;-;-;-;-;-;6
"350800 Buri";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"350810 Buritama";-;55;154;199;130;42;13;2;1;-;-;1;1;598
"350820 Buritizal";-;-;1;1;1;-;-;-;-;-;-;-;1;4
"350830 Cabrália Paulista";-;-;-;2;1;-;-;-;-;-;-;-;-;3
"350840 Cabreúva";-;-;6;16;25;12;5;-;-;1;-;-;-;65
"350850 Caçapava";-;1;3;5;2;3;-;-;-;-;1;-;-;15
"350860 Cachoeira Paulista";-;3;5;14;15;2;-;-;1;-;1;1;1;43
"350870 Caconde";-;1;2;2;1;2;1;-;-;-;-;-;-;9
"350880 Cafelândia";-;1;4;-;1;-;-;-;-;-;-;-;1;7
"350890 Caiabu";-;4;14;10;2;-;-;-;-;-;-;-;-;30
"350900 Caieiras";-;2;3;5;11;-;-;-;-;1;-;-;-;22
"350910 Caiuá";-;-;8;-;-;1;-;-;-;-;-;-;-;9
"350920 Cajamar";-;10;3;10;5;-;-;-;-;-;-;1;2;31
"350925 Cajati";-;-;-;6;5;-;-;-;-;-;-;-;-;11
"350930 Cajobi";-;2;6;33;12;3;-;-;-;-;-;-;-;56
"350940 Cajuru";-;5;6;3;4;1;-;-;-;-;-;-;1;20
"350950 Campinas";-;357;587;1105;650;158;25;25;22;31;17;18;35;3030
"350960 Campo Limpo Paulista";-;-;2;-;4;-;-;-;-;-;-;-;-;6
"350970 Campos do Jordão";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"350980 Campos Novos Paulista";-;-;-;-;3;-;-;-;-;-;-;-;-;3
"350990 Cananéia";-;1;2;-;1;-;-;-;-;-;-;-;-;4
"350995 Canas";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"351000 Cândido Mota";-;4;4;11;17;4;3;-;3;1;1;1;1;50
"351010 Cândido Rodrigues";-;31;28;1;1;-;-;-;-;1;-;-;1;63
"351020 Capão Bonito";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"351030 Capela do Alto";-;-;-;1;13;-;-;-;-;-;-;1;-;15
"351040 Capivari";-;40;67;46;60;20;3;-;1;-;-;-;1;238
"351050 Caraguatatuba";-;10;12;7;7;1;-;-;-;-;-;2;2;41
"351060 Carapicuíba";-;4;13;29;29;12;1;-;-;1;-;1;-;90
"351070 Cardoso";-;4;-;1;1;1;-;-;-;-;-;-;-;7
"351080 Casa Branca";-;-;7;15;29;15;1;-;1;-;-;-;-;68
"351090 Cássia dos Coqueiros";-;-;2;3;4;-;-;-;-;-;-;-;-;9
"351100 Castilho";-;105;222;143;60;4;-;-;1;1;2;-;3;541
"351110 Catanduva";-;20;20;25;30;8;6;-;2;-;-;-;2;113
"351120 Catiguá";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"351130 Cedral";-;16;29;39;23;16;4;1;-;-;-;-;2;130
"351150 Cerquilho";-;1;-;5;1;2;1;-;-;-;-;-;-;10
"351160 Cesário Lange";-;-;-;3;4;-;-;-;-;-;-;-;-;7
"351170 Charqueada";-;-;-;-;1;2;-;-;-;-;-;-;-;3
"355720 Chavantes";-;-;2;7;5;4;-;-;-;-;-;-;-;18
"351190 Clementina";-;-;2;-;4;-;-;-;-;-;-;-;-;6
"351200 Colina";-;-;6;9;18;-;1;-;-;-;-;-;-;34
"351210 Colômbia";-;5;5;10;6;8;1;-;-;-;-;-;1;36
"351220 Conchal";-;-;10;7;13;3;-;-;-;3;2;-;-;38
"351230 Conchas";-;-;-;2;-;-;-;-;-;-;-;1;-;3
"351240 Cordeirópolis";-;-;1;1;2;-;-;-;-;-;-;-;-;4
"351250 Coroados";-;6;10;3;5;6;1;-;-;-;-;1;-;32
"351270 Corumbataí";-;-;-;1;-;-;-;-;-;-;-;-;1;2
"351280 Cosmópolis";-;-;9;4;-;-;1;-;1;-;-;-;-;15
"351290 Cosmorama";-;12;-;1;1;1;-;-;-;-;-;-;3;18
"351300 Cotia";-;8;20;50;22;3;2;1;3;-;-;-;2;111
"351310 Cravinhos";-;8;44;36;19;4;-;-;-;1;-;-;1;113
"351320 Cristais Paulista";-;-;-;2;-;-;1;-;-;-;-;-;-;3
"351330 Cruzália";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"351340 Cruzeiro";-;7;17;38;17;18;1;-;-;-;2;1;3;104
"351350 Cubatão";-;6;25;5;6;2;-;-;-;-;-;1;1;46
"351360 Cunha";-;1;-;-;1;2;-;-;-;-;-;-;-;4
"351370 Descalvado";-;16;18;13;19;7;-;-;-;-;-;-;1;74
"351380 Diadema";-;58;57;116;115;59;20;2;1;-;3;1;3;435
"351385 Dirce Reis";-;8;19;8;8;-;-;-;-;-;-;-;-;43
"351390 Divinolândia";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"351400 Dobrada";-;3;23;35;12;4;-;-;-;-;-;-;-;77
"351410 Dois Córregos";-;-;-;1;2;2;-;-;-;-;-;-;-;5
"351420 Dolcinópolis";-;88;20;4;1;-;-;-;-;-;-;-;3;116
"351430 Dourado";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"351440 Dracena";-;24;24;3;1;2;-;-;-;-;-;1;2;57
"351450 Duartina";-;-;-;-;2;1;-;-;-;-;-;-;-;3
"351460 Dumont";-;47;76;65;4;-;-;-;2;-;-;-;1;195
"351470 Echaporã";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"351480 Eldorado";-;-;2;3;2;-;-;-;1;-;1;-;-;9
"351490 Elias Fausto";-;1;-;-;-;-;-;-;1;-;-;-;-;2
"351492 Elisiário";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"351495 Embaúba";-;1;3;1;1;1;-;-;-;-;-;-;-;7
"351500 Embu das Artes";-;3;13;17;14;8;-;-;-;-;-;2;-;57
"351510 Embu-Guaçu";-;1;3;-;1;-;-;-;-;-;-;1;-;6
"351512 Emilianópolis";-;1;4;-;-;-;-;-;-;-;-;-;-;5
"351515 Engenheiro Coelho";-;1;5;8;6;-;-;-;-;-;-;-;-;20
"351518 Espírito Santo do Pinhal";-;8;19;8;11;-;1;-;-;-;-;1;1;49
"351519 Espírito Santo do Turvo";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"351520 Estrela d'Oeste";-;-;4;2;-;-;-;-;-;-;-;-;-;6
"351530 Estrela do Norte";-;11;35;41;3;-;-;-;-;-;-;-;-;90
"351535 Euclides da Cunha Paulista";-;9;26;2;-;1;-;-;-;-;-;-;-;38
"351560 Fernando Prestes";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"351550 Fernandópolis";-;39;94;269;261;83;30;12;3;1;2;-;3;797
"351570 Ferraz de Vasconcelos";-;15;11;20;15;2;2;2;-;1;-;1;3;72
"351580 Flora Rica";-;-;1;3;-;-;-;-;-;-;-;-;-;4
"351590 Floreal";-;4;4;-;-;-;1;-;-;-;-;-;1;10
"351600 Flórida Paulista";-;2;13;33;29;10;-;-;-;1;1;-;-;89
"351610 Florínia";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"351620 Franca";-;194;313;129;10;7;1;5;7;21;17;9;30;743
"351630 Francisco Morato";-;46;109;152;35;12;5;-;1;-;1;4;3;368
"351640 Franco da Rocha";-;3;14;79;55;9;1;-;-;-;-;-;1;162
"351650 Gabriel Monteiro";-;15;6;3;1;-;-;-;-;-;-;-;1;26
"351670 Garça";-;4;-;2;2;-;-;-;-;-;-;-;2;10
"351680 Gastão Vidigal";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"351685 Gavião Peixoto";-;1;1;3;-;-;-;-;-;-;-;-;-;5
"351690 General Salgado";-;9;44;34;12;9;2;-;-;1;-;1;-;112
"351700 Getulina";-;2;-;4;-;-;-;-;-;-;-;-;-;6
"351710 Glicério";-;2;2;-;-;-;-;1;-;-;-;-;-;5
"351720 Guaiçara";-;-;-;2;-;1;-;-;-;-;-;-;-;3
"351730 Guaimbê";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"351740 Guaíra";-;1213;779;345;110;14;1;-;1;-;-;5;233;2701
"351750 Guapiaçu";-;14;24;49;68;16;6;7;10;-;2;4;1;201
"351770 Guará";-;8;1;1;-;-;-;-;-;-;-;-;11;21
"351780 Guaraçaí";-;22;25;28;17;-;-;-;1;2;-;-;-;95
"351790 Guaraci";-;6;5;-;2;1;-;-;-;-;-;-;-;14
"351810 Guarantã";-;4;10;15;20;7;1;-;-;-;-;-;-;57
"351820 Guararapes";-;7;14;7;9;-;1;-;-;1;2;3;2;46
"351830 Guararema";-;2;3;6;1;1;-;-;-;-;1;1;-;15
"351840 Guaratinguetá";-;1;5;11;7;6;-;-;1;-;-;-;-;31
"351850 Guareí";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"351860 Guariba";-;56;15;32;31;8;-;1;1;-;-;-;1;145
"351870 Guarujá";-;87;226;273;243;92;13;2;2;1;1;-;12;952
"351880 Guarulhos";-;90;205;260;237;119;10;-;1;3;2;3;6;936
"351885 Guatapará";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"351890 Guzolândia";-;-;2;5;1;1;1;-;-;-;-;-;1;11
"351900 Herculândia";-;2;7;15;7;-;-;-;-;-;-;-;-;31
"351905 Holambra";-;1;2;3;3;1;1;-;-;-;-;1;-;12
"351907 Hortolândia";-;118;237;412;247;67;15;24;5;21;29;67;62;1304
"351910 Iacanga";-;1;6;19;8;1;-;-;-;-;-;-;-;35
"351920 Iacri";-;3;3;7;-;1;-;-;-;-;-;-;1;15
"351930 Ibaté";-;8;7;9;6;4;-;-;-;-;-;-;-;34
"351940 Ibirá";-;6;34;59;52;8;1;1;-;-;-;1;1;163
"351950 Ibirarema";-;27;51;57;7;1;-;-;-;-;-;-;3;146
"351960 Ibitinga";-;728;732;456;166;14;3;-;2;1;1;-;47;2150
"351970 Ibiúna";-;1;-;2;-;-;-;-;-;-;-;-;-;3
"351980 Icém";-;2;7;7;27;12;-;2;1;-;-;-;-;58
"351990 Iepê";-;-;9;8;11;-;-;-;-;-;-;-;-;28
"352000 Igaraçu do Tietê";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"352010 Igarapava";-;1;18;1;1;1;1;-;-;-;-;-;-;23
"352020 Igaratá";-;-;2;-;-;-;-;-;-;1;-;-;-;3
"352030 Iguape";-;1;1;2;2;1;-;-;-;-;-;-;-;7
"352042 Ilha Comprida";-;1;6;-;4;1;-;-;-;-;-;-;1;13
"352044 Ilha Solteira";-;44;70;79;27;4;-;-;-;-;-;-;7;231
"352040 Ilhabela";-;36;37;17;14;7;-;1;-;1;-;4;1;118
"352050 Indaiatuba";-;31;65;129;189;54;1;-;-;-;-;-;4;473
"352060 Indiana";-;5;12;8;2;1;1;-;-;-;-;1;-;30
"352070 Indiaporã";-;2;3;4;8;3;-;-;-;-;-;-;-;20
"352080 Inúbia Paulista";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"352090 Ipaussu";-;1;-;-;-;2;-;-;-;-;-;-;-;3
"352100 Iperó";-;1;5;3;6;1;-;-;-;-;-;-;1;17
"352110 Ipeúna";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"352115 Ipiguá";-;3;18;32;31;10;2;1;-;-;-;1;1;99
"352130 Ipuã";-;39;62;10;-;-;-;-;-;-;1;-;5;117
"352140 Iracemápolis";-;-;2;4;2;1;-;-;-;-;-;-;1;10
