DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2020
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"521523 Novo Gama";1369;3;-;-;-;1372
"521530 Orizona";23;-;-;-;-;23
"521540 Ouro Verde de Goiás";6;-;-;-;-;6
"521550 Ouvidor";4;-;-;-;-;4
"521560 Padre Bernardo";31;-;-;-;-;31
"521565 Palestina de Goiás";12;-;-;-;-;12
"521570 Palmeiras de Goiás";1;-;-;-;-;1
"521590 Palminópolis";7;-;-;-;-;7
"521600 Panamá";9;-;-;-;-;9
"521630 Paranaiguara";6;-;-;-;-;6
"521640 Paraúna";77;-;-;-;-;77
"521645 Perolândia";3;-;-;-;-;3
"521680 Petrolina de Goiás";125;1;-;-;-;126
"521690 Pilar de Goiás";13;-;-;-;1;14
"521710 Piracanjuba";13;-;-;-;-;13
"521720 Piranhas";6;-;-;-;-;6
"521730 Pirenópolis";141;-;-;-;-;141
"521740 Pires do Rio";383;-;-;-;1;384
"521760 Planaltina";382;1;-;-;-;383
"521770 Pontalina";8;1;-;-;-;9
"521800 Porangatu";14;-;-;-;-;14
"521805 Porteirão";1;-;-;-;-;1
"521810 Portelândia";22;-;-;-;-;22
"521830 Posse";85;-;-;-;-;85
"521839 Professor Jamil";3;-;-;-;-;3
"521850 Quirinópolis";62;-;-;-;-;62
"521860 Rialma";107;-;-;-;-;107
"521870 Rianápolis";24;-;-;-;-;24
"521880 Rio Verde";15;-;-;-;-;15
"521890 Rubiataba";12;-;-;-;-;12
"521900 Sanclerlândia";3;-;-;-;-;3
"521910 Santa Bárbara de Goiás";35;-;-;-;-;35
"521925 Santa Fé de Goiás";2;-;-;-;-;2
"521930 Santa Helena de Goiás";230;-;-;-;-;230
"521935 Santa Isabel";4;-;-;-;-;4
"521940 Santa Rita do Araguaia";14;-;-;-;-;14
"521945 Santa Rita do Novo Destino";4;-;-;-;-;4
"521960 Santa Tereza de Goiás";2;-;-;-;-;2
"521970 Santa Terezinha de Goiás";2;-;-;-;-;2
"521971 Santo Antônio da Barra";4;-;-;-;-;4
"521973 Santo Antônio de Goiás";1;-;-;-;-;1
"521975 Santo Antônio do Descoberto";676;-;-;-;-;676
"521980 São Domingos";16;-;-;-;-;16
"521990 São Francisco de Goiás";13;-;-;-;-;13
"522000 São João d'Aliança";17;-;-;-;-;17
"522010 São Luís de Montes Belos";22;-;-;-;-;22
"522015 São Luíz do Norte";15;-;-;-;-;15
"522020 São Miguel do Araguaia";156;-;-;-;-;156
"522026 São Miguel do Passa Quatro";1;-;-;-;-;1
"522028 São Patrício";1;-;-;-;-;1
"522040 São Simão";259;-;-;-;-;259
"522045 Senador Canedo";36;-;1;-;-;37
"522050 Serranópolis";54;-;-;-;-;54
"522060 Silvânia";77;-;-;-;-;77
"522068 Simolândia";50;-;-;-;-;50
"522070 Sítio d'Abadia";6;-;-;-;-;6
"522100 Taquaral de Goiás";7;-;-;-;-;7
"522108 Teresina de Goiás";1;-;-;-;-;1
"522119 Terezópolis de Goiás";7;-;-;-;-;7
"522130 Três Ranchos";9;-;-;-;-;9
"522140 Trindade";42;-;-;-;-;42
"522145 Trombas";3;-;-;-;-;3
"522155 Turvelândia";4;-;-;-;-;4
"522157 Uirapuru";3;-;-;-;-;3
"522160 Uruaçu";66;-;-;-;-;66
"522170 Uruana";127;-;-;-;-;127
"522180 Urutaí";4;-;-;-;-;4
"522185 Valparaíso de Goiás";2331;2;-;-;-;2333
"522190 Varjão";5;-;-;-;-;5
"522200 Vianópolis";177;-;-;-;-;177
"522205 Vicentinópolis";2;-;-;-;-;2
"522220 Vila Boa";72;-;-;-;-;72
"522230 Vila Propício";13;1;-;-;-;14
"520000 Município ignorado - GO";3;-;-;-;-;3
"530010 Brasília";16227;165;12;-;1;16405
"000000 Ignorado ou exterior";336949;558;769;1;8;338285
"Total";961972;2023;4903;3;38;968939
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídas notificações de casos descartados.
 As bases de dados de dengue aqui disponíveis compõem um banco único a partir de 2014, podendo haver pequenas divergências com os dados disponibilizados pelo CGARB (Coordenação Geral de Vigilância de Arboviroses-CGARB) em sua série histórica, que par
 Para tabular os casos graves (classificação final igual a dengue com complicações, febre hemorrágica da dengue, síndrome do choque da dengue, dengue com sinais de alarme e dengue grave) é necessário considerar também o critério de confirmação (labor
 Para o Período de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de Arbovirose urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para cálculo da incidência utilize locais de residência.
 Dados de 2014 atualizados em 13/07/2015.
 Dados de 2015 atualizados em 27/09/2016.
 Dados de 2016 atualizados em 06/07/2017.
 Dados de 2017 atualizados em 18/07/2018.
 Dados de 2018 atualizados em 01/10/2019.
 Dados de 2019 atualizados em 10/07/2020.
 Dados de 2020 atualizados em 11/01/2021, sujeitos a revisão.
 *Data da publicação dos dados 03/2021.
 
