DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2016
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"510637 Pedra Preta";2;-;-;-;-;2
"510642 Peixoto de Azevedo";618;-;-;-;-;618
"510645 Planalto da Serra";8;-;-;-;-;8
"510650 Poconé";4;-;-;-;-;4
"510665 Pontal do Araguaia";9;-;-;-;-;9
"510670 Ponte Branca";9;-;-;-;-;9
"510675 Pontes e Lacerda";250;-;-;-;-;250
"510677 Porto Alegre do Norte";64;105;1;-;-;170
"510680 Porto dos Gaúchos";6;1;-;-;-;7
"510682 Porto Esperidião";3;-;-;-;-;3
"510685 Porto Estrela";1;-;-;-;-;1
"510700 Poxoréo";3;-;-;-;-;3
"510704 Primavera do Leste";539;1;-;-;-;540
"510706 Querência";139;-;-;-;-;139
"510715 Reserva do Cabaçal";52;-;-;-;-;52
"510718 Ribeirão Cascalheira";56;2;-;-;-;58
"510719 Ribeirãozinho";24;-;-;-;-;24
"510720 Rio Branco";35;-;-;-;-;35
"510760 Rondonópolis";226;1;-;-;-;227
"510770 Rosário Oeste";1;-;-;-;-;1
"510724 Santa Carmem";9;-;-;-;-;9
"510776 Santa Rita do Trivelato";16;-;-;-;-;16
"510779 Santo Antônio do Leste";20;-;-;-;-;20
"510780 Santo Antônio do Leverger";2;-;-;-;-;2
"510785 São Félix do Araguaia";55;1;-;-;-;56
"510730 São José do Rio Claro";6;-;-;-;-;6
"510735 São José do Xingu";19;-;-;-;-;19
"510710 São José dos Quatro Marcos";3;-;-;-;-;3
"510740 São Pedro da Cipa";4;-;-;-;-;4
"510787 Sapezal";33;-;-;-;-;33
"510788 Serra Nova Dourada";10;-;-;-;-;10
"510790 Sinop";1358;-;-;-;-;1358
"510792 Sorriso";414;-;-;-;-;414
"510794 Tabaporã";208;-;-;-;-;208
"510795 Tangará da Serra";218;2;-;-;-;220
"510800 Tapurah";264;1;-;-;-;265
"510805 Terra Nova do Norte";454;2;-;-;1;457
"510810 Tesouro";42;-;-;-;-;42
"510820 Torixoréu";59;-;-;-;-;59
"510830 União do Sul";26;-;-;-;-;26
"510835 Vale de São Domingos";8;-;-;-;-;8
"510840 Várzea Grande";711;-;-;-;-;711
"510850 Vera";86;-;-;-;-;86
"510550 Vila Bela da Santíssima Trindade";3;-;-;-;-;3
"510860 Vila Rica";3;-;-;-;-;3
"510000 Município ignorado - MT";1;-;-;-;-;1
"520005 Abadia de Goiás";5;-;-;-;-;5
"520010 Abadiânia";147;-;-;-;-;147
"520013 Acreúna";87;-;-;-;-;87
"520015 Adelândia";2;-;-;-;-;2
"520017 Água Fria de Goiás";3;-;-;-;-;3
"520020 Água Limpa";51;-;-;-;-;51
"520025 Águas Lindas de Goiás";200;-;-;-;-;200
"520030 Alexânia";96;-;-;-;-;96
"520050 Aloândia";5;-;-;-;-;5
"520060 Alto Paraíso de Goiás";35;-;-;-;-;35
"520080 Alvorada do Norte";47;-;-;-;-;47
"520082 Amaralina";1;-;-;-;-;1
"520085 Americano do Brasil";13;-;-;-;-;13
"520090 Amorinópolis";13;-;-;-;-;13
"520110 Anápolis";10673;46;2;-;-;10721
"520130 Anicuns";79;-;-;-;-;79
"520140 Aparecida de Goiânia";13708;3;1;-;7;13719
"520145 Aparecida do Rio Doce";5;-;-;-;-;5
"520150 Aporé";4;-;-;-;-;4
"520160 Araçu";2;-;-;-;-;2
"520170 Aragarças";6;-;-;-;-;6
"520180 Aragoiânia";43;-;-;-;-;43
"520215 Araguapaz";2;-;-;-;-;2
"520235 Arenópolis";16;-;-;-;-;16
"520250 Aruanã";43;-;-;-;-;43
"520260 Aurilândia";128;1;-;-;-;129
"520310 Baliza";4;-;-;-;-;4
"520320 Barro Alto";21;-;-;-;-;21
"520330 Bela Vista de Goiás";3;-;-;-;-;3
"520340 Bom Jardim de Goiás";34;-;-;-;-;34
"520350 Bom Jesus de Goiás";3;-;-;-;-;3
"520355 Bonfinópolis";15;-;-;-;-;15
"520360 Brazabrantes";1;4;-;-;-;5
"520380 Britânia";23;-;-;-;-;23
"520390 Buriti Alegre";47;-;-;-;-;47
"520393 Buriti de Goiás";5;-;-;-;-;5
"520400 Cabeceiras";17;-;-;-;-;17
"520410 Cachoeira Alta";7;-;-;-;-;7
"520420 Cachoeira de Goiás";1;-;-;-;-;1
"520425 Cachoeira Dourada";1;-;-;-;-;1
"520430 Caçu";74;-;-;-;-;74
"520440 Caiapônia";89;-;-;-;-;89
"520450 Caldas Novas";1555;1;-;1;-;1557
"520460 Campestre de Goiás";152;-;-;-;-;152
"520465 Campinaçu";13;-;-;-;-;13
"520470 Campinorte";40;-;-;-;-;40
"520485 Campo Limpo de Goiás";63;-;-;-;-;63
"520490 Campos Belos";61;-;-;-;-;61
"520495 Campos Verdes";10;1;-;-;-;11
"520500 Carmo do Rio Verde";35;-;-;-;-;35
"520505 Castelândia";12;-;-;-;-;12
"520510 Catalão";879;12;-;-;-;891
"520520 Caturaí";25;-;-;-;-;25
"520530 Cavalcante";9;1;-;-;-;10
"520540 Ceres";10;-;-;-;-;10
"520545 Cezarina";2;-;-;-;-;2
"520547 Chapadão do Céu";2;-;-;-;-;2
"520549 Cidade Ocidental";979;3;5;-;-;987
"520551 Cocalzinho de Goiás";106;-;-;-;-;106
"520552 Colinas do Sul";16;-;-;-;-;16
"520580 Corumbá de Goiás";9;-;-;-;-;9
"520590 Corumbaíba";52;-;-;-;-;52
"520620 Cristalina";447;1;-;-;-;448
"520630 Cristianópolis";105;-;-;-;-;105
"520640 Crixás";128;-;-;-;-;128
"520660 Cumari";20;-;-;-;-;20
"520680 Damolândia";1;-;-;-;-;1
"520710 Diorama";9;-;-;-;-;9
"520830 Divinópolis de Goiás";1;-;-;-;-;1
"520725 Doverlândia";6;-;-;-;-;6
"520735 Edealina";44;-;-;-;-;44
"520740 Edéia";84;-;-;-;-;84
"520753 Faina";1;-;-;-;-;1
"520760 Fazenda Nova";76;-;-;-;-;76
"520780 Firminópolis";8;-;-;-;-;8
"520790 Flores de Goiás";95;-;-;-;-;95
"520800 Formosa";90;1;1;-;-;92
"520810 Formoso";8;-;-;-;-;8
"520815 Gameleira de Goiás";20;-;-;-;-;20
"520840 Goianápolis";46;-;-;-;-;46
"520850 Goiandira";101;-;-;-;-;101
"520860 Goianésia";557;-;-;-;-;557
"520870 Goiânia";7580;15;4;-;10;7609
"520880 Goianira";2615;1;-;-;1;2617
"520890 Goiás";6;-;-;-;-;6
"520910 Goiatuba";176;-;-;-;-;176
"520915 Gouvelândia";12;-;-;-;-;12
"520920 Guapó";7;12;-;-;-;19
"520945 Guarinos";1;-;-;-;-;1
"520970 Hidrolândia";638;-;-;-;-;638
"520980 Hidrolina";3;-;-;-;-;3
"520990 Iaciara";3;-;-;-;-;3
"520993 Inaciolândia";7;-;-;-;-;7
"520995 Indiara";16;-;-;-;-;16
"521000 Inhumas";287;-;-;-;-;287
"521010 Ipameri";222;-;-;-;-;222
"521020 Iporá";97;-;-;-;-;97
"521030 Israelândia";4;-;-;-;-;4
"521040 Itaberaí";193;-;-;-;-;193
"521056 Itaguari";22;-;-;-;-;22
"521060 Itaguaru";20;-;-;-;-;20
"521080 Itajá";26;-;-;-;-;26
"521090 Itapaci";606;2;-;-;-;608
"521100 Itapirapuã";36;-;-;-;-;36
"521130 Itarumã";16;-;-;-;-;16
"521140 Itauçu";57;-;-;-;-;57
"521150 Itumbiara";18;-;-;-;-;18
"521160 Ivolândia";8;-;-;-;-;8
"521170 Jandaia";5;-;-;-;-;5
"521180 Jaraguá";52;-;-;-;-;52
"521190 Jataí";1595;-;-;-;-;1595
"521200 Jaupaci";1;-;-;-;-;1
"521210 Joviânia";33;-;-;-;-;33
"521220 Jussara";46;-;-;-;-;46
"521225 Lagoa Santa";9;-;-;-;-;9
"521230 Leopoldo de Bulhões";57;-;-;-;-;57
"521250 Luziânia";2526;3;3;-;1;2533
"521260 Mairipotaba";3;-;-;-;-;3
"521270 Mambaí";1;-;-;-;-;1
"521280 Mara Rosa";3;-;-;-;-;3
"521290 Marzagão";23;-;-;-;-;23
"521295 Matrinchã";2;-;-;-;-;2
"521300 Maurilândia";61;-;-;-;-;61
"521305 Mimoso de Goiás";37;-;-;-;-;37
"521308 Minaçu";27;-;-;-;-;27
"521310 Mineiros";472;-;-;-;-;472
"521340 Moiporá";4;-;-;-;-;4
"521350 Monte Alegre de Goiás";34;-;-;-;-;34
"521370 Montes Claros de Goiás";71;-;-;-;-;71
"521375 Montividiu";64;-;-;-;-;64
"521377 Montividiu do Norte";6;-;-;-;-;6
"521380 Morrinhos";201;-;-;-;-;201
"521385 Morro Agudo de Goiás";1;-;-;-;-;1
"521390 Mossâmedes";1;-;-;-;-;1
"521400 Mozarlândia";2;-;-;-;-;2
"521440 Nazário";48;-;-;-;-;48
"521450 Nerópolis";118;-;-;-;-;118
"521460 Niquelândia";63;-;-;-;-;63
"521470 Nova América";1;-;-;-;-;1
"521480 Nova Aurora";31;-;-;-;-;31
"521483 Nova Crixás";3;-;-;-;-;3
"521486 Nova Glória";46;-;-;-;-;46
"521487 Nova Iguaçu de Goiás";8;-;-;-;-;8
"521490 Nova Roma";1;-;-;-;-;1
"521500 Nova Veneza";65;1;-;-;-;66
"521520 Novo Brasil";8;-;-;-;-;8
"521523 Novo Gama";282;1;-;-;-;283
"521530 Orizona";1;-;-;-;-;1
"521540 Ouro Verde de Goiás";15;-;-;-;-;15
"521550 Ouvidor";3;-;-;-;-;3
"521560 Padre Bernardo";612;-;-;-;-;612
"521565 Palestina de Goiás";11;-;-;-;-;11
"521570 Palmeiras de Goiás";295;-;-;-;-;295
"521580 Palmelo";16;-;-;-;-;16
"521600 Panamá";1;-;-;-;-;1
"521630 Paranaiguara";41;-;-;-;-;41
"521640 Paraúna";3;-;-;-;-;3
"521645 Perolândia";2;-;-;-;-;2
"521680 Petrolina de Goiás";2;-;-;-;-;2
"521710 Piracanjuba";7;-;-;-;-;7
"521720 Piranhas";15;-;-;-;-;15
"521730 Pirenópolis";320;-;-;-;-;320
"521740 Pires do Rio";220;-;-;-;-;220
"521760 Planaltina";247;-;-;-;-;247
"521770 Pontalina";18;-;-;-;-;18
"521800 Porangatu";54;-;-;-;-;54
"521810 Portelândia";25;-;-;-;-;25
"521830 Posse";117;-;-;-;-;117
"521839 Professor Jamil";2;-;-;-;-;2
"521850 Quirinópolis";232;-;-;-;-;232
"521860 Rialma";43;-;-;-;-;43
"521870 Rianápolis";4;-;-;-;-;4
"521878 Rio Quente";5;-;-;-;-;5
"521880 Rio Verde";2915;1;-;-;1;2917
"521890 Rubiataba";4;-;-;-;-;4
"521900 Sanclerlândia";2;1;-;-;-;3
"521910 Santa Bárbara de Goiás";92;-;-;-;-;92
"521920 Santa Cruz de Goiás";1;-;-;-;-;1
"521925 Santa Fé de Goiás";53;-;-;-;-;53
"521930 Santa Helena de Goiás";152;-;-;-;-;152
"521935 Santa Isabel";3;-;-;-;-;3
"521940 Santa Rita do Araguaia";156;-;-;-;-;156
"521945 Santa Rita do Novo Destino";12;-;-;-;-;12
"521950 Santa Rosa de Goiás";1;-;-;-;-;1
"521960 Santa Tereza de Goiás";1;-;-;-;-;1
"521970 Santa Terezinha de Goiás";51;1;-;-;-;52
"521971 Santo Antônio da Barra";4;-;-;-;-;4
"521973 Santo Antônio de Goiás";10;-;-;-;-;10
"521975 Santo Antônio do Descoberto";1383;-;-;-;-;1383
"521980 São Domingos";7;-;-;-;-;7
"521990 São Francisco de Goiás";9;-;-;-;-;9
"522000 São João d'Aliança";71;-;-;-;-;71
"522005 São João da Paraúna";4;-;-;-;-;4
"522010 São Luís de Montes Belos";42;-;-;-;-;42
"522020 São Miguel do Araguaia";41;-;-;-;-;41
"522026 São Miguel do Passa Quatro";3;-;-;-;-;3
"522028 São Patrício";6;-;-;-;-;6
"522040 São Simão";473;-;-;-;-;473
"522045 Senador Canedo";976;-;-;-;-;976
"522050 Serranópolis";17;-;-;-;-;17
"522060 Silvânia";57;1;-;-;-;58
"522068 Simolândia";18;-;-;-;-;18
"522108 Teresina de Goiás";1;-;-;-;-;1
"522119 Terezópolis de Goiás";125;-;-;-;-;125
"522130 Três Ranchos";93;4;-;-;-;97
"522140 Trindade";46;-;-;-;-;46
"522145 Trombas";7;-;-;-;-;7
"522150 Turvânia";35;1;-;-;-;36
"522155 Turvelândia";7;-;-;-;-;7
"522157 Uirapuru";18;-;-;-;-;18
"522160 Uruaçu";72;-;-;-;-;72
"522170 Uruana";63;-;-;-;-;63
"522180 Urutaí";3;-;-;-;-;3
"522185 Valparaíso de Goiás";791;2;-;-;-;793
"522190 Varjão";8;-;-;-;-;8
"522200 Vianópolis";109;-;-;-;-;109
"522205 Vicentinópolis";1;-;-;-;-;1
"522230 Vila Propício";20;-;-;-;-;20
"530010 Brasília";11744;54;9;2;1;11810
"000000 Ignorado ou exterior";660265;519;50;6;28;660868
"Total";1510806;3785;133;42;106;1514872
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídas notificações de casos descartados.
 As bases de dados de dengue aqui disponíveis compõem um banco único a partir de 2014, podendo haver pequenas divergências com os dados disponibilizados pelo CGARB (Coordenação Geral de Vigilância de Arboviroses-CGARB) em sua série histórica, que par
 Para tabular os casos graves (classificação final igual a dengue com complicações, febre hemorrágica da dengue, síndrome do choque da dengue, dengue com sinais de alarme e dengue grave) é necessário considerar também o critério de confirmação (labor
 Para o Período de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de Arbovirose urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para cálculo da incidência utilize locais de residência.
 Dados de 2014 atualizados em 13/07/2015.
 Dados de 2015 atualizados em 27/09/2016.
 Dados de 2016 atualizados em 06/07/2017.
 Dados de 2017 atualizados em 18/07/2018.
 Dados de 2018 atualizados em 01/10/2019.
 Dados de 2019 atualizados em 10/07/2020.
 Dados de 2020 atualizados em 11/01/2021, sujeitos a revisão.
 *Data da publicação dos dados 03/2021.
 
